NPI,Provider Name,Full Address,Phone,Specialty,Specialty_Classification,Specialty_Grouping,Latitude,Longitude
1255336376,"ISLAND NURSING HOME, INC.","1205 ALEXANDER ST, HONOLULU, HI 96826",8089465027,Skilled Nursing Facility,Skilled Nursing Facility,Nursing & Custodial Care Facilities,21.297596512357,-157.831940794796
1457356164,LEEWARD RADIATION ONCOLOGY,"91-2135 FORT WEAVER RD, STE B120, EWA BEACH, HI 96706",8086789000,Radiation Oncology Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,21.370620745437,-158.026184380967
1790780492,"HAWAII HOME HEALTH CARE, INC.","98-027 HEKAHA ST, STE 37, AIEA, HI 96701",8084862582,Customized Equipment (DME),Durable Medical Equipment & Medical Supplies,Suppliers,21.384486697969,-157.951544223377
1801892039,ROLAND C K NG MD INC,"321 N KUAKINI ST, STE 407, HONOLULU, HI 96817",8085211818,Nephrology Physician,Internal Medicine,Allopathic & Osteopathic Physicians,21.321908170893,-157.856006620584
1902802234,"HAWAII PET IMAGING, LLC.","1401 S BERETANIA ST, STE. 107, HONOLULU, HI 96814",8085901504,Radiologic Technologist,Radiologic Technologist,"Technologists, Technicians & Other Technical Service Providers",21.300152368586,-157.839439636608
1477559029,QUEENS NORTH HAWAII COMMUNITY HOSPITAL,"67-1125 MAMALAHOA HWY, KAMUELA, HI 96743",8088814400,General Acute Care Hospital,General Acute Care Hospital,Hospitals,20.022318,-155.664464
1578560025,"OAHU HEALTHCARE, LLC","91-575 FARRINGTON HIGHWAY, KAPOLEI, HI 96707",8086749262,Skilled Nursing Facility,Skilled Nursing Facility,Nursing & Custodial Care Facilities,21.336549374258,-158.080646694768
1467459701,ALOHA NURSE ANESTHESIA SERVICES,"3420 KUHIO HIGHWAY, LIHUE, HI 96766",8082451100,Certified Registered Nurse Anesthetist,"Nurse Anesthetist, Certified Registered",Physician Assistants & Advanced Practice Nursing Providers,21.9873295,-159.3647565
1477551174,"CHALMERS K. HAMASAKI, M.D., INC.","251 KUKUAU ST, HILO, HI 96720",8089616031,Otorhinolaryngology & Head-Neck Registered Nurse,Registered Nurse,Nursing Service Providers,19.71672815323,-155.086412547725
1639176381,ANESTHESIA RELIEF LLC,"79-1019 HAUKAPILA ST, KEALAKEKUA, HI 96750",8083229311,Certified Registered Nurse Anesthetist,"Nurse Anesthetist, Certified Registered",Physician Assistants & Advanced Practice Nursing Providers,19.520222218316,-155.92018577387
1619974375,KAHUKU HOSPITAL,"56-117 PUALALEA ST, KAHUKU, HI 96731",8082939221,Skilled Nursing Facility,Skilled Nursing Facility,Nursing & Custodial Care Facilities,21.676647940829,-157.952342159009
1093712762,PACIFIC HEALTH INC,"2875 KOAPAKA ST, HONOLULU, HI 96819",8088333414,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,21.33431886901,-157.903869216398
1871591586,"WILLIAM C. H. RHEE, MD INC","79-1019 HAUKAPILA ST, KEALAKEKUA, HI 96750",8083229311,Anesthesiology Physician,Anesthesiology,Allopathic & Osteopathic Physicians,19.520222218316,-155.92018577387
1396742243,KONA COAST INTERNAL MEDICINE,"77-6433 WALUA RD, KAILUA KONA, HI 96740",8083297007,Internal Medicine Physician,Internal Medicine,Allopathic & Osteopathic Physicians,19.606665206277,-155.961145855302
1659378404,ACE MEDICAL INC,"94-910 MOLOALO ST, WAIPAHU, HI 96797",8086783600,Customized Equipment (DME),Durable Medical Equipment & Medical Supplies,Suppliers,21.384654963303,-158.002287197235
1538167846,JOHN M TSUE OD INC,"75-5722 KUAKINI HWY, STE 212, KAILUA KONA, HI 96740",8083295253,Optometrist,Optometrist,Eye and Vision Services Providers,19.639644625929,-155.991264115378
1659379980,HOSPICE OF KONA INC,"74-5094 PALANI RD, KAILUA KONA, HI 96740",8083340334,Community Based Hospice Care Agency,"Hospice Care, Community Based",Agencies,19.669550589435,-155.980146534618
1124026901,ISLAND HEALTH CARE LIMITED PARTNERSHIP,"45-545 KAMEHAMEHA HWY, KANEOHE, HI 96744",8082472220,Skilled Nursing Facility,Skilled Nursing Facility,Nursing & Custodial Care Facilities,21.3985915,-157.7976913
1447259213,RAINBOW MEDICAL SUPPLY INC.,"224 HAILI ST, STE B-BACK, HILO, HI 96720",8089823830,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,19.723035449897,-155.08888844359
1053310771,ARCADIA RETIREMENT RESIDENCE,"1434 PUNAHOU ST, HONOLULU, HI 96822",8089410941,Skilled Nursing Facility,Skilled Nursing Facility,Nursing & Custodial Care Facilities,21.301551405105,-157.833522630396
1942208764,NEUROLOGY ASSOCIATES INC.,"321 N KUAKINI ST, STE 810 & STE 605, HONOLULU, HI 96817",8085235885,Neurology Physician,Psychiatry & Neurology,Allopathic & Osteopathic Physicians,21.321908170893,-157.856006620584
1710986351,PHOENIX CENTER INC,"169 PUUEO ST, HILO, HI 96720",8089347355,Mental Health Clinic/Center (Including Community Mental Health Center),Clinic/Center,Ambulatory Health Care Facilities,19.731059042495,-155.09018282114
1902805963,RAINBOW MEDICAL SUPPLY INC.,"67-1185 MAMALAHOA HWY STE 33, KAMUELA, HI 96743",8088857688,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,20.0199348,-155.6660766
1982604807,HALE MAKUA HEALTH SERVICES,"472 KAULANA ST, KAHULUI, HI 96732",8088772761,Adult Day Care Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,20.879200356848,-156.476249108365
1598765414,"LEKI, INCORPORATED","469 ENA RD, 2301, HONOLULU, HI 96815",8089497593,Nursing Facility/Intermediate Care Facility,Nursing Facility/Intermediate Care Facility,Nursing & Custodial Care Facilities,21.286608994338,-157.834620239015
1912907759,HALE MAKUA HEALTH SERVICES,"1540 LOWER MAIN ST, WAILUKU, HI 96793",8082431722,Skilled Nursing Facility,Skilled Nursing Facility,Nursing & Custodial Care Facilities,20.893354588352,-156.494677385763
1093715823,HALE MAKUA HEALTH SERVICES,"472 KAULANA ST, KAHULUI, HI 96732",8088772761,Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,20.879200356848,-156.476249108365
1326048406,HOSPICE OF HILO,"1011 WAIANUENUE AVE, HILO, HI 96720",8089691733,Community Based Hospice Care Agency,"Hospice Care, Community Based",Agencies,19.71718207439,-155.106573973687
1952302770,HO OLA LAHUI HAWAI I,"4491 RICE ST, STE 105A, LIHUE, HI 96766",8082400200,Pharmacy,Pharmacy,Suppliers,21.975303567578,-159.370113384734
1821099680,HAWAIIAN ISLANDS MEDICAL CORP,"841 POHUKAINA ST, #8, HONOLULU, HI 96813",8085978087,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,21.29700265866,-157.857480477076
1881695476,QUEEN'S DEVELOPMENT CORPORATION & SUBSIDIARIES,"1380 LUSITANA ST, HONOLULU, HI 96813",8085474745,Pharmacy,Pharmacy,Suppliers,21.3085193684,-157.852886261699
1245231851,QUEEN'S DEVELOPMENT CORPORATION & SUBSIDIARIES,"1329 LUSITANA ST, STE 101, HONOLULU, HI 96813",8086914560,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,21.307802744408,-157.852480551145
1821099144,"HAWAII CARDIOLOGY, INC","65-1230 MAMALAHOA HWY, SUITE D10, KAMUELA, HI 96743",8088876410,Cardiovascular Disease Physician,Internal Medicine,Allopathic & Osteopathic Physicians,20.019840899226,-155.669758367262
1881696854,MEDICAL ARTS CLINIC INC,"302 CALIFORNIA AVE, STE 106, WAHIAWA, HI 96786",8086221618,Family Medicine Physician,Family Medicine,Allopathic & Osteopathic Physicians,21.495376680881,-158.031308492919
1306838370,"ANESTHESIA SERVICES, INC.","4366 KUKUI GROVE ST, LIHUE, HI 96766",8082451100,Certified Registered Nurse Anesthetist,"Nurse Anesthetist, Certified Registered",Physician Assistants & Advanced Practice Nursing Providers,21.9715319,-159.376745
1851383160,"HEALING JOURNEY, LLC","45-1144 KAMEHAMEHA HWY, SUITE 200, KANEOHE, HI 96744",8082356677,Chiropractor,Chiropractor,Chiropractic Providers,21.417427840245,-157.801730576459
1326031279,KUAKINI DEVELOPMENT CORPORATION,"321 N KUAKINI ST, HONOLULU, HI 96817",8085479231,Pharmacy,Pharmacy,Suppliers,21.321908170893,-157.856006620584
1134112840,"PACIFIC EYE SURGERY CENTER, INC.","2055 N KING ST, SUITE 100, HONOLULU, HI 96819",8085337400,Ophthalmologic Surgery Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,21.333076377296,-157.879023148215
1619960275,"THPT, INC","850 W HIND DR, SUITE 201, HONOLULU, HI 96821",8083775605,Physical Therapist,Physical Therapist,"Respiratory, Developmental, Rehabilitative and Restorative Service Providers",21.278642360918,-157.75527766991
1932193398,MING CHEN MD INC,"55 S KUKUI ST, C109, HONOLULU, HI 96813",8085318874,Ophthalmology Physician,Ophthalmology,Allopathic & Osteopathic Physicians,21.312327057045,-157.858121024197
1518951607,AVALON CARE CENTER - HONOLULU LLC,"1930 KAMEHAMEHA IV RD, HONOLULU, HI 96819",8088474834,Skilled Nursing Facility,Skilled Nursing Facility,Nursing & Custodial Care Facilities,21.345229996545,-157.870012142286
1063406155,AVALON CARE CENTER - HALE NANI LLC,"1677 PENSACOLA ST, HONOLULU, HI 96822",8085373371,Skilled Nursing Facility,Skilled Nursing Facility,Nursing & Custodial Care Facilities,21.308618780574,-157.839941820588
1265428510,NORTH HAWAII HOSPICE INC,"65-1328 KAWAIHAE RD, KAMUELA, HI 96743",8088857547,Community Based Hospice Care Agency,"Hospice Care, Community Based",Agencies,20.022788570898,-155.677792543104
1730176488,PRIME CARE SERVICES HAWAII INC,"3375 KOAPAKA ST, SUITE I-570, HONOLULU, HI 96819",8085310050,Home Health Agency,Home Health,Agencies,21.3352011,-157.9171036
1861488553,"FAMILY HEALTH II, INC.","1814 LILIHA ST, HONOLULU, HI 96817",8085379557,Skilled Nursing Facility,Skilled Nursing Facility,Nursing & Custodial Care Facilities,21.32383630632,-157.857184383015
1770579484,"FAMILY HEALTH, INC.","2900 PALI HWY, HONOLULU, HI 96817",8087488659,Skilled Nursing Facility,Skilled Nursing Facility,Nursing & Custodial Care Facilities,21.336106,-157.8403569
1043207202,"ANN PEARL CARE HOME, INC","45-181 WAIKALUA RD, KANEOHE, HI 96744",8082478558,Adult Day Care Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,21.414677312584,-157.795007652766
1689661969,PALI WOMENS HEALTH CENTER INC,"642 ULUKAHIKI ST., SUITE 642, KAILUA, HI 96734",8082616644,Obstetrics & Gynecology Physician,Obstetrics & Gynecology,Allopathic & Osteopathic Physicians,21.380991521489,-157.758349171161
1457348690,"KCI USA, INC.","98-029 HEKAHA ST, SUITE 17, AIEA, HI 96701",8084878791,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,21.384518518339,-157.951546212151
1770570780,"MOLOKAI OHANA HEALTH CARE, INC.","30 OKI PLACE, KAUNAKAKAI, HI 96748",8085535038,Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,21.087185130051,-157.018281523103
1568459584,"INTEGRATED HEALTH RESOURCES, LLC","84-390 JADE ST, WAIANAE, HI 96792",8086959508,Skilled Nursing Facility,Skilled Nursing Facility,Nursing & Custodial Care Facilities,21.469543003839,-158.205835903917
1184611022,"GARDEN ISLE HEALTHCARE, LLC","3420 KUHIO HIGHWAY, # 300, LIHUE, HI 96766",8082471802,Skilled Nursing Facility,Skilled Nursing Facility,Nursing & Custodial Care Facilities,21.9856957,-159.3646515
1992792733,"HALE KUPUNA HERITAGE HOME, LLC","4297C OMAO RD, KOLOA, HI 96756",8087427591,Nursing Facility/Intermediate Care Facility,Nursing Facility/Intermediate Care Facility,Nursing & Custodial Care Facilities,21.925893873314,-159.485342740797
1184612764,THE QUEENS MEDICAL CENTER,"1301 PUNCHBOWL ST, HONOLULU, HI 96813",8085389011,Psychiatric Hospital Unit,Psychiatric Unit,Hospital Units,21.307648434132,-157.855110921781
1851389365,THE QUEENS MEDICAL CENTER - PROGRESSIVE CARE UNIT,"1301 PUNCHBOWL ST, HONOLULU, HI 96813",8085389011,Skilled Nursing Facility,Skilled Nursing Facility,Nursing & Custodial Care Facilities,21.307648434132,-157.855110921781
1114915204,HAWAII PATHOLOGISTS' LABORATORY,"1301 PUNCHBOWL ST, HONOLULU, HI 96813",8086914271,Anatomic Pathology & Clinical Pathology Physician,Pathology,Allopathic & Osteopathic Physicians,21.307648434132,-157.855110921781
1538158258,LEEWARD DRUG LTD,"94-748 HIKIMOE ST, SUITE A, WAIPAHU, HI 96797",8086770794,Pharmacy,Pharmacy,Suppliers,21.384942076949,-158.004653489771
1124018882,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,"45-090 NAMOKU ST, KANEOHE, HI 96744",8082476211,Nursing Facility Supplies (DME),Durable Medical Equipment & Medical Supplies,Suppliers,21.401533399129,-157.784518309804
1316937691,CASTLE MEDICAL CENTER,"640 ULUKAHIKI ST, KAILUA, HI 96734",8082635142,Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,21.381070358994,-157.758336031578
1508857632,PUKALANI CHIROPRACTIC INC,"7 AEWA PL, SUITE 12, MAKAWAO, HI 96768",8085725599,Chiropractor,Chiropractor,Chiropractic Providers,20.835678912271,-156.336205627176
1134110224,PAPA OLA LOKAHI,"894 QUEEN ST, HONOLULU, HI 96813",8085976550,Voluntary or Charitable Agency,Voluntary or Charitable,Agencies,21.298339739176,-157.85488289238
1083605836,LIFE CARE SERVICES OF HAWAII LLC,"1314 KALAKAUA AVE, SECOND FLOOR, HONOLULU, HI 96826",8089834444,Assisted Living Facility,Assisted Living Facility,Nursing & Custodial Care Facilities,21.299061632595,-157.836729939976
1942291364,VINCENTE S RAMO MD PC INC,"2055 N KING ST, SUITE 108, HONOLULU, HI 96819",8088417288,Family Medicine Physician,Family Medicine,Allopathic & Osteopathic Physicians,21.333076377296,-157.879023148215
1326029323,"CAREMARK, L.L.C.","970 N KALAHEO AVE, STE C106 PALI PALMS PLAZA, KAILUA, HI 96734",8008348447,Home Infusion Therapy Pharmacy,Pharmacy,Suppliers,21.420125260327,-157.747836212974
1619958063,CASTLE MEDICAL CENTER,"640 ULUKAHIKI ST, KAILUA, HI 96734",8082635412,Home Health Agency,Home Health,Agencies,21.381070358994,-157.758336031578
1124009584,QUEENS NORTH HAWAII COMMUNITY HOSPITAL,"67-1125 MAMALAHOA HWY, KAMUELA, HI 96743",8088814400,Home Health Agency,Home Health,Agencies,20.022318,-155.664464
1033190319,"NORTH HAWAII COMMUNITY HOSPITAL, INC.","67-1125 MAMALAHOA HWY, KAMUELA, HI 96743",8088814400,End-Stage Renal Disease (ESRD) Treatment Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,20.022318,-155.664464
1528049814,QUEENS NORTH HAWAII COMMUNITY HOSPITAL,"67-1125 MAMALAHOA HWY, KAMUELA, HI 96743",8088814400,Diabetes Educator Registered Nurse,Registered Nurse,Nursing Service Providers,20.022318,-155.664464
1376525584,DIVERSIFIED MEDICAL ENTERPRISES INC,"1900 BACHELOT ST, HONOLULU, HI 96817",8085315302,Skilled Nursing Facility,Skilled Nursing Facility,Nursing & Custodial Care Facilities,21.323001026933,-157.855020566635
1265415582,ALOHA MEDICAL SUPPLIES & SERVICES INC,"64-957 MAMALAHOA HWY, STE 3, KAMUELA, HI 96743",8088872828,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,20.027002099783,-155.654130946264
1932182052,U.S. NAVY,"480 CENTRAL AVE, NAVAL HEALTH CLINIC HAWAII, PEARL HARBOR, HI 96860",8084711866,Family Medicine Physician,Family Medicine,Allopathic & Osteopathic Physicians,21.3476522,-157.9575718
1679556492,CASTLE MEDICAL CENTER,"640 ULUKAHIKI ST, KAILUA, HI 96734",8082635142,Skilled Nursing Facility,Skilled Nursing Facility,Nursing & Custodial Care Facilities,21.381070358994,-157.758336031578
1487637930,NAVAL MEDICAL CLINIC,"480 CENTRAL AVE, PEARL HARBOR, HI 96860",8084731880,Health Maintenance Organization,Health Maintenance Organization,Managed Care Organizations,21.3471301,-157.9581677
1528042561,"COMMUNITY CLINIC OF MAUI, INC.","1881 NANI STREET, WAILUKU, HI 96793",8088724006,Federally Qualified Health Center (FQHC),Clinic/Center,Ambulatory Health Care Facilities,20.889017588374,-156.499110235562
1811971872,INDEPENDENT LIVING EQUIPMENT AND PACMED,"80 SAND ISLAND ACCESS RD STE 238, HONOLULU, HI 96819",8085371671,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,21.326936698297,-157.888348044847
1871577536,PACIFIC RADIOLOGY GROUP INC,"347 KUAKINI ST, HONOLULU, HI 96817",8085220190,Specialist,Specialist,Other Service Providers,21.32212654935,-157.856213103243
1598749368,KAUAI HOSPICE INC,"4536 EKOLU ST, LIHUE, HI 96766",8082457277,Community Based Hospice Care Agency,"Hospice Care, Community Based",Agencies,21.986889302521,-159.367360660228
1275518805,SPECTRUM HEALTHCARE RESOURCES,"98-340 KOAUKA LOOP, APT.124, AIEA, HI 96701",8084861666,Military/U.S. Coast Guard Outpatient Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,21.384400146688,-157.937007981679
1245214865,"ALOHA MEDICAL SUPPLY OF THE PACIFIC INC.,","6650 HAWAII KAI DR STE 250A, HONOLULU, HI 96825",8083946960,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,21.293820642628,-157.709854932222
1770568271,"HOSPICE HAWAII, INC.","680 IWILEI RD STE 660, HONOLULU, HI 96817",8089249255,Community Based Hospice Care Agency,"Hospice Care, Community Based",Agencies,21.316346872601,-157.870306803578
1295710457,R & S ENTERPRISES INC,"74-5599 LUHIA ST, STE G6, KAILUA KONA, HI 96740",8083291351,Hearing Instrument Specialist,Hearing Instrument Specialist,"Speech, Language and Hearing Service Providers",19.6468630045,-155.997859930668
1558346528,MAUNALANI NURSING AND REHABILITATION CENTER,"5113 MAUNALANI CIR, HONOLULU, HI 96816",8087320771,Nursing Facility/Intermediate Care Facility,Nursing Facility/Intermediate Care Facility,Nursing & Custodial Care Facilities,21.298013817235,-157.78803319804
1265418891,VALUE DRUG LTD,"3375 KOAPAKA ST, STE G320, HONOLULU, HI 96819",8088360223,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,21.3345478,-157.9171255
1053397695,CASTLE MEDICAL CENTER,"640 ULUKAHIKI ST, KAILUA, HI 96734",8082635142,Certified Registered Nurse Anesthetist,"Nurse Anesthetist, Certified Registered",Physician Assistants & Advanced Practice Nursing Providers,21.381070358994,-157.758336031578
1649256298,"PHARMACARE INTERNATIONAL, INC.","99 128 AIEA HEIGHTS DR, SUITE 103, AIEA, HI 96701",8088405680,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,21.379286227156,-157.93026442492
1780660191,PHARMACY PARTNERS HAWAII LLC,"3375 KOAPAKA STREET, SUITE F251, HONOLULU, HI 96819",8088405690,Long Term Care Pharmacy,Pharmacy,Suppliers,21.3352011,-157.9171036
1316923725,PHARMACARE INTERNATIONAL INC,"2228 LILIHA ST, SUITE 100, HONOLULU, HI 96817",8088405620,Pharmacy,Pharmacy,Suppliers,21.328505287998,-157.851947107287
1083690150,VALUE DRUG LTD,"162 KINOOLE ST, SUITE 104, HILO, HI 96720",8089615115,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,19.724128101644,-155.088456396642
1013993146,"HAMAKUA HEALTH CENTER, INC.","45-549 PLUMERIA ST, HAMAKUA HEALTH CENTER, INC., HONOKAA, HI 96727",8087757204,Federally Qualified Health Center (FQHC),Clinic/Center,Ambulatory Health Care Facilities,20.072699102183,-155.472862354316
1376529412,G CORP DBA MAUI HOME INFUSION,"60 E WAKEA AVE, SUITE 116, KAHULUI, HI 96732",8088714663,Parenteral & Enteral Nutrition Supplies (DME),Durable Medical Equipment & Medical Supplies,Suppliers,20.885280021422,-156.463178355527
1194701243,"TOTAL HOME CARE, INC.","740 MOOWAA ST STE F, HONOLULU, HI 96817",8088485197,Parenteral & Enteral Nutrition Supplies (DME),Durable Medical Equipment & Medical Supplies,Suppliers,21.32446564448,-157.87318771452
1821074972,LIHUE PHARMACY INC,"4491 KOLOPA ST STE A, SUITE A, LIHUE, HI 96766",8082469100,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,21.968954155889,-159.384128162696
1649256785,"HAWAII HOME INFUSION ASSOCIATES, LTD.","4490 KOLOPA ST, SUITE B, LIHUE, HI 96766",8082453787,Parenteral & Enteral Nutrition Supplies (DME),Durable Medical Equipment & Medical Supplies,Suppliers,21.968772269432,-159.38312166434
1265419758,PEDODONTIC ASSOCIATES INC,"31 KAMEHAMEHA AVE, KAHULUI, HI 96732",8088770066,Pediatric Dentistry,Dentist,Dental Providers,20.8879834,-156.4669145
1902883267,"FAMILY ADVOCACY PROGRAM, SCHOFIELD BARRACKS","1 JARRETT WHITE RD, DEPARTMENT OF SOCIAL WORK, TAMC, HI 96859",8084336606,Military Hospital,Military Hospital,Hospitals,21.35601108598,-157.893896231076
1295712578,ADVANCED PROSTHETICS AND ORTHOTICS OF THE PACIFIC,"1580 MAKALOA ST, 910, HONOLULU, HI 96814",8089498273,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,21.293132319179,-157.840522004925
1457339186,"SUNAHARA DENTAL, INC.","66-230 KAMEHAMEHA HWY, HALEIWA, HI 96712",8086374550,General Practice Dentistry,Dentist,Dental Providers,21.587138458788,-158.103103415051
1326026329,PEDODONTIC ASSOCIATES INC,"4211 WAIALAE AVENUE, STE 405, HONOLULU, HI 96816",8087351733,Pediatric Dentistry,Dentist,Dental Providers,21.2756649,-157.7864726
1952381022,"AQUATHERAPY, INC.","2933 PONI MOI RD, HONOLULU, HI 96815",8089224192,Physical Therapy Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,21.261119717522,-157.816881669345
1063492858,"OPTIMAL PHYSICAL THERAPY,LLC","87 HOOLAI ST, MAKAWAO, HI 96768",8082814556,Physical Therapist,Physical Therapist,"Respiratory, Developmental, Rehabilitative and Restorative Service Providers",20.846713095396,-156.313267470652
1689644502,"CHEN-YEN WANG, N.P. INC.","100 N BERETANIA ST, SUITE 214, HONOLULU, HI 96817",8085505686,Adult Health Nurse Practitioner,Nurse Practitioner,Physician Assistants & Advanced Practice Nursing Providers,21.313391369804,-157.861157972711
1154393353,"ISLANDS EMERGENCY MEDICAL SERVICE HAWAII, LLC","347 NORTH KUAKINI STREET, HONOLULU, HI 96817",8085479593,Emergency Medical Services (Emergency Medicine) Physician,Emergency Medicine,Allopathic & Osteopathic Physicians,21.32212654935,-157.856213103243
1851364731,PALI MOMI MEDICAL CENTER,"98 1079 MOANALUA RD, MOB SUITE 150, AIEA, HI 96701",8088405660,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,21.383991550011,-157.937772598451
1841263720,KAPIOLANI MEDICAL CENTER FOR WOMEN & CHILDREN,"1319 PUNAHOU ST, TOWER STE 100, HONOLULU, HI 96826",8088405670,Pharmacy,Pharmacy,Suppliers,21.299897718258,-157.834486660916
1578536454,STRAUB CLINIC & HOSPITAL,"888 S KING ST, ROTUNDA SUITE 100, HONOLULU, HI 96813",8088405640,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,21.302535728232,-157.851509729178
1588638167,15TH MEDGRP JBHP-HICKAM,"15TH MEDICAL GROUP SGSBR, 755 SCOTT CIRCLE, HONOLULU, HI 96853",8084492295,Military and U.S. Coast Guard Ambulatory Procedure Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,21.3390486,-157.9595822
1831163591,LISA L. WONG M.D. INC.,"1380 LUSITANA ST, SUITE 506, HONOLULU, HI 96813",8085246922,"Endocrinology, Diabetes & Metabolism Physician",Internal Medicine,Allopathic & Osteopathic Physicians,21.3085193684,-157.852886261699
1184699209,"NATIONAL SEATING & MOBILITY, INC","96-1173 WAIHONA ST UNIT A3, PEARL CITY, HI 96782",8088423889,Customized Equipment (DME),Durable Medical Equipment & Medical Supplies,Suppliers,21.406956350763,-157.976755041798
1134195357,CLINICAL LABORATORIES OF HAWAII LLP,"91-2135 FORT WEAVER RD, SUITE 300, EWA BEACH, HI 96706",8086777999,Clinical Medical Laboratory,Clinical Medical Laboratory,Laboratories,21.370620745437,-158.026184380967
1578530234,RAMIN C JAMM MD LLC,"98 1079 MOANALUA RD, #490, AIEA, HI 96701",8084868630,Specialist,Specialist,Other Service Providers,21.383991550011,-157.937772598451
1679540264,CASTLE MEDICAL CENTER,"46 001 KAMEHAMEHA HWY, SUITE 108, KANEOHE, HI 96744",8082635090,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,21.420146368161,-157.803022714557
1588631170,CASTLE MEDICAL CENTER,"642 ULUKAHIKI ST, STE 101, KAILUA, HI 96734",8082635060,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,21.380991521489,-157.758349171161
