NPI,Provider Name,Full Address,Phone,Specialty,Specialty_Classification,Specialty_Grouping,Latitude,Longitude
1073682175,NH NAPLES,"PSC 808 BOX 19, FPO, AE 09618",2105366650,Military/U.S. Coast Guard Pharmacy,Military/U.S. Coast Guard Pharmacy,Suppliers,,
1497834600,NH SIGONELLA,"BLDG 1, JUFFAIR AVE, FPO, AE 09834",2105366650,Military/U.S. Coast Guard Pharmacy,Military/U.S. Coast Guard Pharmacy,Suppliers,26.2095978,50.6019579
1922177161,48TH MEDGRP-LAKENHEATH,"BURY ROAD, HUNTINGDON ENGLAND, APO, AE 09470",2102218274,Military/U.S. Coast Guard Pharmacy,Military/U.S. Coast Guard Pharmacy,Suppliers,52.4437978,-0.1125034
1891864054,AHC VILSECK,"US KASERNE BLDG 5810, 91522 KATTERBACH GERMANY, APO, AE 09250",2105366650,Military/U.S. Coast Guard Pharmacy,Military/U.S. Coast Guard Pharmacy,Suppliers,49.3123268,10.6392724
1306915459,ERMC UNIFORM BUSINESS OFFICE,"UNIT HEIDELBERG PHCY, APO, AE 09042",011496221172372,Military/U.S. Coast Guard Pharmacy,Military/U.S. Coast Guard Pharmacy,Suppliers,49.3987524,8.6724335
1679642730,LANDSTUHL REGIONAL MEDCEN,"USAHC KAISERSLAUTERN GERMANY, BLDG 3287 RM B110, APO, AE 09227",2105366650,Military/U.S. Coast Guard Pharmacy,Military/U.S. Coast Guard Pharmacy,Suppliers,49.4400657,7.7491265
1003995242,86TH MEDGRP-RAMSTEIN,"BLDG 2114 86TH MDSS SGSAP, UNIT 3215, APO, AE 09094",2105366650,Military/U.S. Coast Guard Pharmacy,Military/U.S. Coast Guard Pharmacy,Suppliers,,
1033298278,LANDSTUHL REGIONAL MEDCEN,"NATO HEALTH CLINIC BELGIUM, RM 155, APO, AE 09724",2102218274,Military/U.S. Coast Guard Pharmacy,Military/U.S. Coast Guard Pharmacy,Suppliers,50.503887,4.469936
1083783161,NH SIGONELLA,"BLDG 273, CATANIA SICILY, FPO, AE 09636",2105366650,Military/U.S. Coast Guard Pharmacy,Military/U.S. Coast Guard Pharmacy,Suppliers,37.5078836,15.0830032
1316016496,31ST MEDGRP-AVIANO,"BLDG 121, AVIANO AB ITALY, APO, AE 09604",2105366650,Military/U.S. Coast Guard Pharmacy,Military/U.S. Coast Guard Pharmacy,Suppliers,46.0359584,12.6144786
1851460026,US NAVAL HOSPITAL NAPLES,"NSA GAETA ITALY, BLDG 19, FPO, AE 09609",2105366650,Military/U.S. Coast Guard Pharmacy,Military/U.S. Coast Guard Pharmacy,Suppliers,41.2106842,13.5704358
1518036797,LANDSTUHL REGIONAL MEDCEN,"SHAPE HEALTH FACILITY, UNIT 21414, APO, AE 09705",2102218274,Military/U.S. Coast Guard Pharmacy,Military/U.S. Coast Guard Pharmacy,Suppliers,50.5034952,3.9762907
1801965041,AHC VILSECK,"ROSE BARRACKS BLDG 250, 92249 VILSECK GERMANY, APO, AE 09112",2105366650,Military/U.S. Coast Guard Pharmacy,Military/U.S. Coast Guard Pharmacy,Suppliers,49.6411795,11.7879963
1679642839,ERMC UNIFORM BUSINESS OFFICE,"LEDWARD BARR NIEDERWERRNER BLDG 201, 97421 SCHWEINFURT GERMANY, APO, AE 09033",2102218274,Military/U.S. Coast Guard Pharmacy,Military/U.S. Coast Guard Pharmacy,Suppliers,50.0479796,10.2152049
1801975008,39TH MEDGRP-INCIRLIK,"BLDG 865, RM D201, APO, AE 09824",2102218274,Military/U.S. Coast Guard Pharmacy,Military/U.S. Coast Guard Pharmacy,Suppliers,,
1598844797,NH ROTA,"BASE NAVAL DE ROTA, BLDG 1802, FPO, AE 09645",2105366650,Military/U.S. Coast Guard Pharmacy,Military/U.S. Coast Guard Pharmacy,Suppliers,36.6206791,-6.3012251
1104995331,NH SIGONELLA,"CHANIA CRETE GREECE, PSC 814, FPO, AE 09865",2105366650,Military/U.S. Coast Guard Pharmacy,Military/U.S. Coast Guard Pharmacy,Suppliers,35.5137828,24.0203104
1598834764,NH NAPLES,"NSA CAPODICHINO ITALY, BLDG 457, FPO, AE 09622",2105366650,Military/U.S. Coast Guard Pharmacy,Military/U.S. Coast Guard Pharmacy,Suppliers,40.8846816,14.2891552
1376612598,LANDSTUHL REGIONAL MEDCEN,"USAHC BAUMHOLDER GERMANY, BLDG 8742, APO, AE 09034",2102218274,Military/U.S. Coast Guard Pharmacy,Military/U.S. Coast Guard Pharmacy,Suppliers,49.617846,7.329064
1417036633,ERMC UNIFORM BUSINESS OFFICE,"CMR 418, APO, AE 09058",01106221172110,Military/U.S. Coast Guard Pharmacy,Military/U.S. Coast Guard Pharmacy,Suppliers,,
1548339716,48TH MEDGRP-LAKENHEATH,"RAF LAKENHEATH UK, APO, AE 09464",2105366650,Military/U.S. Coast Guard Pharmacy,Military/U.S. Coast Guard Pharmacy,Suppliers,52.38994,0.537442
1518036706,NH GUANTANAMO BAY,"PSC 810 BOX 4, FPO, AE 09589",2404013643,Military/U.S. Coast Guard Pharmacy,Military/U.S. Coast Guard Pharmacy,Suppliers,,
1972672004,ERMC UNIFORM BUSINESS OFFICE,"CMR 406, APO, AE 09110",2102218274,Military/U.S. Coast Guard Pharmacy,Military/U.S. Coast Guard Pharmacy,Suppliers,42.6731465,1.851343
1821167016,AHC VILSECK,"US KASERNE BLDG 475, GRAFENWOEHR GERMANY, APO, AE 09114",2105366650,Military/U.S. Coast Guard Pharmacy,Military/U.S. Coast Guard Pharmacy,Suppliers,49.7079866,11.9138584
1134298334,BAVARIA MEDDAC,"UNIT 26610, WUERZBURG PHCY, APO, AE 09244",011499318042222,Military/U.S. Coast Guard Pharmacy,Military/U.S. Coast Guard Pharmacy,Suppliers,49.79130439999999,9.9533548
1831268010,NH GUANTANAMO BAY,"PSC 810 BOX 4, FPO, AE 09589",2404013643,Military/U.S. Coast Guard Pharmacy,Military/U.S. Coast Guard Pharmacy,Suppliers,,
1508935792,ERMC UNIFORM BUSINESS OFFICE,"STORK BARRACKS BLDG 6620, 91471 ILLESHEIM GERMANY, APO, AE 09140",2102218274,Military/U.S. Coast Guard Pharmacy,Military/U.S. Coast Guard Pharmacy,Suppliers,49.4796348,10.3849399
1447329644,ERMC UNIFORM BUSINESS OFFICE,"WARNER BARRACKS BLD 7334, BAMBERG GERMANY, APO, AE 09139",2105366650,Military/U.S. Coast Guard Pharmacy,Military/U.S. Coast Guard Pharmacy,Suppliers,49.9096719,10.9333336
1083783286,ERMC UNIFORM BUSINESS OFFICE,"OIF MEDICAL UNIT, APO, AE 09180",2102218274,Military/U.S. Coast Guard Pharmacy,Military/U.S. Coast Guard Pharmacy,Suppliers,,
1083783294,52D MEDGRP-SPANGDAHLEM,"52ND MED GROUP C SGSAP, BLDG 137 GERMANY, APO, AE 09126",2105366650,Military/U.S. Coast Guard Pharmacy,Military/U.S. Coast Guard Pharmacy,Suppliers,50.8191139,12.9376782
1215006333,52D MEDGRP-SPANGDAHLEM,"420TH AB SQ SGSL GERMANY, BLDG 208, APO, AE 09104",2105366650,Military/U.S. Coast Guard Pharmacy,Military/U.S. Coast Guard Pharmacy,Suppliers,51.165691,10.451526
1013086156,ERMC UNIFORM BUSINESS OFFICE,"USAHC DARMSTADT GERMANY, APO, AE 09180",2102218274,Military/U.S. Coast Guard Pharmacy,Military/U.S. Coast Guard Pharmacy,Suppliers,49.8728253,8.6511929
1508935644,ERMC UNIFORM BUSINESS OFFICE,"UNIT 29920, APO, AE 09086",2102218274,Military/U.S. Coast Guard Pharmacy,Military/U.S. Coast Guard Pharmacy,Suppliers,32.4042307,-80.49938569999999
1508935693,LANDSTUHL REGIONAL MEDCEN,"USAHC VICENZA ITALY, BLDG 113, APO, AE 09630",2105366650,Military/U.S. Coast Guard Pharmacy,Military/U.S. Coast Guard Pharmacy,Suppliers,45.5461815,11.5413779
1639248792,LANDSTUHL REGIONAL MEDCEN,"LRMC GERMANY, BLDG 3767, APO, AE 09180",2105366650,Military/U.S. Coast Guard Pharmacy,Military/U.S. Coast Guard Pharmacy,Suppliers,51.165691,10.451526
1467521518,AHC VILSECK,"USHC STUTTGART GERMANY, BLDG 2300, APO, AE 09131",2105366650,Military/U.S. Coast Guard Pharmacy,Military/U.S. Coast Guard Pharmacy,Suppliers,48.7758459,9.1829321
1417026576,LANDSTUHL REGIONAL MEDCEN,"UNIT 29623, APO, AE 09096",01149611057231,Military/U.S. Coast Guard Pharmacy,Military/U.S. Coast Guard Pharmacy,Suppliers,,
1093889552,LANDSTUHL REGIONAL MEDCEN,"CMR 402 BLDG 3700, APO, AE 09180",01149637194645456,Military/U.S. Coast Guard Outpatient Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,,
1376617506,ERMC UNIFORM BUSINESS OFFICE,"ATTN PAD, APO, AE 09042",011496221172372,Military/U.S. Coast Guard Pharmacy,Military/U.S. Coast Guard Pharmacy,Suppliers,-3.3835182,36.6379051
1982778114,BAVARIA MEDDAC,"ATTN PAD, APO, AE 09244",01108003503104,Military and U.S. Coast Guard Ambulatory Procedure Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,-3.3835182,36.6379051
1043385891,ERMC UNIFORM BUSINESS OFFICE,"UNIT 21420 BOX 3530, APO, AE 09705",011496371865214,Military/U.S. Coast Guard Pharmacy,Military/U.S. Coast Guard Pharmacy,Suppliers,,
1114093671,USA LANDSTUHL RMC,"LRMC CMR 402, APO, AE 09180",0114906371867276,Psychiatric Hospital Unit,Psychiatric Unit,Hospital Units,,
1932267812,MAJ JOHN D. KING,"USAMEDDAC WUERZBURG, UNIT 26610, US ARMHY HEALTH CLINIC, WUERZBURG, APO, AE 09244",011499318043616,Military Hospital,Military Hospital,Hospitals,38.7945952,-106.5348379
1417001835,USS DWIGHT D EISENHOWER CVN 69,"USS DWIGHT EISENHOWER, DENTAL, FPO, AE 09532",7574453302,Oral and Maxillofacial Surgery (Dentist),Dentist,Dental Providers,,
1336283381,HMEDDAC,"USAG HESSEN, CMR 470, BOX 4429, APO, AE 09165",3143286709,Health Service Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,50.6520515,9.162437599999999
1861536922,HANAU HEALTH CLINIC,"USAG HESSEN, CMR 470 BOX 7683, APO, AE 09165",61815006656,Primary Care Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,50.6520515,9.162437599999999
1083746416,470 ABS MEDICAL FLIGHT,"470 ABS US CLINIC, UNIT 8030, APO, AE 09104",492451993300,Health Maintenance Organization,Health Maintenance Organization,Managed Care Organizations,,
1891829719,ALISON ALBANO,"PSC 827 BOX 1000, FPO, AE 09617",0818116472,General Acute Care Hospital,General Acute Care Hospital,Hospitals,,
1972719896,ERMC UNIFORM BUSINESS OFFICE,"PSC 79 BOX 003, APO, AE 09724",0113265445842,Military/U.S. Coast Guard Outpatient Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,,
1093921157,ERMC UNIFORM BUSINESS OFFICE,"UNIT 23146, APO, AE 09054",011496315366265,Military/U.S. Coast Guard Outpatient Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,,
1407062474,ERMC UNIFORM BUSINESS OFFICE,"UNIT 29623, APO, AE 09096",01149611057231,Military/U.S. Coast Guard Outpatient Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,,
1740496678,ERMC UNIFORM BUSINESS OFFICE,"UNIT 29920, APO, AE 09086",01149637194647400,Military/U.S. Coast Guard Outpatient Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,32.4042307,-80.49938569999999
1689880528,ERMC UNIFORM BUSINESS OFFICE,"CMR 431, APO, AE 09175",01149637194647400,Military/U.S. Coast Guard Outpatient Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,,
1073729919,ERMC UNIFORM BUSINESS OFFICE,"CMR 418, APO, AE 09058",01106221172110,Military/U.S. Coast Guard Outpatient Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,,
1316153257,BAVARIA MEDDAC,"UNIT 30401, APO, AE 09107",0114908003503104,Military/U.S. Coast Guard Outpatient Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,,
1235345182,BAVARIA MEDDAC,"UNIT 27535, APO, AE 09139",0114908003503104,Military/U.S. Coast Guard Outpatient Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,,
1497961346,BAVARIA MEDDAC,"UNIT 26622 BOX 3, APO, AE 09244",0114908003503104,Military/U.S. Coast Guard Outpatient Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,,
1174739924,BAVARIA MEDDAC,"UNIT 28130, APO, AE 09114",0114908003503104,Military/U.S. Coast Guard Outpatient Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,,
1083820831,AHC VILSECK,"UNIT 28041, APO, AE 09112",0114908003503104,Military/U.S. Coast Guard Outpatient Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,,
1891901641,BAVARIA MEDDAC,"UNIT 28216, APO, AE 09173",0114908003503104,Military/U.S. Coast Guard Outpatient Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,,
1700092558,BAVARIA MEDDAC,"CMR 457, APO, AE 09033",0114908003503104,Military/U.S. Coast Guard Outpatient Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,,
1235345166,ERMC UNIFORM BUSINESS OFFICE,"CMR 406, APO, AE 09110",01149637194647400,Military/U.S. Coast Guard Outpatient Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,42.6731465,1.851343
1053527903,BAVARIA MEDDAC,"CMR 416 BOX 1, APO, AE 09140",0114908003503104,Military/U.S. Coast Guard Outpatient Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,,
1124236138,ERMC UNIFORM BUSINESS OFFICE,"UNIT 23809, APO, AE 09034",01149678367543,Military/U.S. Coast Guard Outpatient Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,,
1033327044,ERMC UNIFORM BUSINESS OFFICE,"UNIT 31301, APO, AE 09613",01139050547896,Military/U.S. Coast Guard Outpatient Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,,
1225233364,ERMC UNIFORM BUSINESS OFFICE,"CMR 442, HOSPITAL DENTAL CLINIC, APO, AE 09042",01149636221172708,Military/U.S. Coast Guard Outpatient Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,,
1982809026,ERMC UNIFORM BUSINESS OFFICE,"CMR 418, BOX 915, APO, AE 09058",01149637194647400,Military/U.S. Coast Guard Outpatient Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,,
1194920165,ERMC UNIFORM BUSINESS OFFICE,"UNIT 29623, BOX 0062, APO, AE 09096",011496117051720,Military/U.S. Coast Guard Outpatient Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,,
1275738304,ERMC UNIFORM BUSINESS OFFICE,"UNIT 29940, APO, AE 09086",01149637194647400,Military/U.S. Coast Guard Outpatient Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,32.5762582,-80.6992633
1700081445,BAVARIA MEDDAC,"CMR 414, APO, AE 09173",0114908003503104,Military/U.S. Coast Guard Outpatient Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,,
1073718896,ERMC UNIFORM BUSINESS OFFICE,"CMR 402, APO, AE 09180",011496371868243,Military/U.S. Coast Guard Outpatient Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,,
1962607788,ERMC UNIFORM BUSINESS OFFICE,"UNIT 23152, APO, AE 09227",0114963134064443,Military/U.S. Coast Guard Outpatient Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,,
1629273453,ERMC UNIFORM BUSINESS OFFICE,"UNIT 31301, BOX 16, APO, AE 09613",01139050547461,Military/U.S. Coast Guard Outpatient Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,,
1972708709,ERMC UNIFORM BUSINESS OFFICE,"CMR 402, USADC LANDSTUHL HOSPITAL, APO, AE 09180",011496371868136,Military/U.S. Coast Guard Outpatient Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,49.4141596,7.5721101
1720283500,ERMC UNIFORM BUSINESS OFFICE,"UNIT 21414, BOX 3530, APO, AE 09705",011990324235807,Military/U.S. Coast Guard Outpatient Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,,
1669677456,ERMC UNIFORM BUSINESS OFFICE,"CMR 429, APO, AE 09054",011496314111720,Military/U.S. Coast Guard Outpatient Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,,
1942405766,ERMC UNIFORM BUSINESS OFFICE,"UNIT 23810, BOX 62, APO, AE 09043",011496783992210,Military/U.S. Coast Guard Outpatient Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,,
1023213808,ERMC UNIFORM BUSINESS OFFICE,"PSC 79 NHC, APO, AE 09714",0113227179520,Military/U.S. Coast Guard Outpatient Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,,
1730384553,ERMC UNIFORM BUSINESS OFFICE,"UNIT 31401, BOX 28, APO, AE 09630",011390444619210,Military/U.S. Coast Guard Outpatient Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,,
1235334970,BAVARIA MEDDAC,"UNIT 27530, APO, AE 09139",0114908003503104,Military/U.S. Coast Guard Outpatient Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,35.3895955,-78.0880129
1821293572,BAVARIA MEDDAC,"UNIT 24516, APO, AE 09053",01149637194647400,Military/U.S. Coast Guard Outpatient Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,,
1588869317,BAVARIA MEDDAC,"CMR 454, APO, AE 09250",0114908003503104,Military/U.S. Coast Guard Outpatient Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,,
1104021849,BAVARIA MEDDAC,"CMR 416, BOX A, APO, AE 09140",0114908003503104,Military/U.S. Coast Guard Outpatient Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,,
1760687412,BAVARIA MEDDAC,"CMR 411, APO, AE 09112",0114908003503104,Military/U.S. Coast Guard Outpatient Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,,
1992901367,BAVARIA MEDDAC,"UNIT 28130, APO, AE 09114",0114908003503104,Military/U.S. Coast Guard Outpatient Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,,
1710183181,BAVARIA MEDDAC,"CMR 457, APO, AE 09033",0114908003503104,Military/U.S. Coast Guard Outpatient Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,,
1144426529,BAVARIA MEDDAC,"UNIT 26610, APO, AE 09244",01149637194647400,Military/U.S. Coast Guard Outpatient Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,,
1730385071,ERMC UNIFORM BUSINESS OFFICE,"CMR 442, PHV CLINIC, APO, AE 09042",011496221338950,Military/U.S. Coast Guard Outpatient Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,,
1659577997,BAVARIA MEDDAC,"UNIT 30401, APO, AE 09107",0114907116808627,Military/U.S. Coast Guard Outpatient Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,,
1215129200,DFAS-CL/PMMF,"PSC 827 BOX 1000, FPO, AE 09617",011390818116471,Military Hospital,Military Hospital,Hospitals,,
1821281148,UNITED STATES NAVY,"PSC 827 BOX 123, FPO, AE 09617",011393182558,Military Hospital,Military Hospital,Hospitals,,
1811182959,BRANCH MEDICAL CLINIC BAHRAIN,"PSC 851, BOX 340, FPO, AE 09834",0113909556,Military/U.S. Coast Guard Outpatient Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,,
1902091044,BRANCH HEALTH CLINIC SOUDA BAY,"PSC 814, BOX 19, FPO, AE 09865",0113909556,Military/U.S. Coast Guard Outpatient Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,,
1194911511,BRANCH MEDICAL CLINIC CAPODICHINO,"PSC 808 BOX 19, FPO, AE 09618",011390818116224,Military/U.S. Coast Guard Outpatient Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,,
1982862728,US NAVY,"PSC 819 BOX 1835, FPO, AE 09645",34956824465,Military Outpatient Operational (Transportable) Component Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,,
1639332794,48 MDG,"48 MDOS/SGOW, UNIT 5210 BOX 230, APO, AE 09461",01638528603,Military General Acute Care Hospital,Military Hospital,Hospitals,,
1013163088,BAGRAM BTIF,"724TH MP BN/TF BULLDOG, DISNEY DRIVE BLDG 365, APO, AE 09354",3184313115,Military/U.S. Coast Guard Pharmacy,Military/U.S. Coast Guard Pharmacy,Suppliers,,
1134378292,NAVY HOSPITAL NAPLES ITALY,"PSC 827 BOX 58, APO, AE 09617",0010818116150,Military Hospital,Military Hospital,Hospitals,,
1306095104,31 MEDICAL GROUP,"PSC 103 BOX 3186, APO, AE 09603",0434305038,Military Hospital,Military Hospital,Hospitals,,
1124261789,US NAVAL HOSPITAL GUANTANAMO BAY,"USNH GTMO BOX 172, FPO, AE 09589",011539972944,Military Hospital,Military Hospital,Hospitals,,
1538394564,USAF,"PSC 103 BOX 2882, APO, AE 09603",0434305101,Military Hospital,Military Hospital,Hospitals,,
1225263155,31 MEDICAL GROUP,"31 AMDS/SGPF, UNIT 6180 BOX 245, APO, AE 09601",0016325101,General Acute Care Hospital,General Acute Care Hospital,Hospitals,,
1568795458,UNITED STATES ARMY HEALTH CLINIC - BAMBERG,"USAHC BAMBERG, UNIT 27528, APO, AE 09139",011499543007498,Mental Health Clinic/Center (Including Community Mental Health Center),Clinic/Center,Ambulatory Health Care Facilities,49.8988135,10.9027636
1265756316,86TH MDSS SGSAP,"BLDG 2114 86TH MDSS SGSAP UNIT 3215, APO, AE 09094",3144792541,Military/U.S. Coast Guard Pharmacy,Military/U.S. Coast Guard Pharmacy,Suppliers,,
1407171432,LANDSTUHL REGIONAL MEDICAL CENTER,"CMR 405 BOX 1325, APO, AE 09034",13144856720,Military General Acute Care Hospital,Military Hospital,Hospitals,,
