NPI,Provider Name,Full Address,Phone,Specialty,Specialty_Classification,Specialty_Grouping,Latitude,Longitude
1891798583,"LINCOLN SURGERY ENDOSCOPY SERVICES, LLC","1730 S 70TH ST, LINCOLN, NE 68506",4024849050,Endoscopy Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,40.794756872534,-96.624901199302
1306849005,LINCOLN SURGERY CENTER LLC,"1710 S 70TH ST, LINCOLN, NE 68506",4024849090,Special Hospital,Special Hospital,Hospitals,40.795000956583,-96.62490019893
1447253067,HASTINGS INTERNAL MEDICINE ASSOCIATES PC,"2115 N KANSAS AVE STE 105, HASTINGS, NE 68901",4024632454,Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,40.606054302787,-98.386030443948
1770586349,AMBER ENTERPRISES INC.,"10004 S 152ND ST, SUITE A, OMAHA, NE 68138",4028965000,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,41.160648106186,-96.149725952432
1689677379,"LINCOLN SURGERY PAIN MANAGEMENT SERVICES, LLC","1730 S 70TH ST, LINCOLN, NE 68506",4024849050,Pain Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,40.794756872534,-96.624901199302
1255334660,FRANKLIN COUNTY MEMORIAL HOSPITAL,"1406 Q ST, FRANKLIN, NE 68939",3084256221,Medicare Defined Swing Bed Hospital Unit,Medicare Defined Swing Bed Unit,Hospital Units,40.101584418715,-98.954734288498
1407859838,WARREN PHARMACY,"312 2ND ST, CRAWFORD, NE 69339",3086651660,Pharmacy,Pharmacy,Suppliers,42.686885189047,-103.413170904696
1588667950,"NEBRASKA SPINE CENTER, LLP","13616 CALIFORNIA ST, STE 100, OMAHA, NE 68154",4024960404,Orthopaedic Surgery of the Spine Physician,Orthopaedic Surgery,Allopathic & Osteopathic Physicians,41.265282984264,-96.126204208248
1588667828,"SCOTTSBLUFF ORTHOPAEDIC ASSOCIATES, P.C.","2 W 42ND ST, STE 120, SCOTTSBLUFF, NE 69361",3086351414,Specialist,Specialist,Other Service Providers,41.888409587775,-103.666412096522
1801898176,"FIRSTCARE HOME HEALTH OF EASTERN NEBRASKA, INC","3901 NORMAL BLVD, STE 102, LINCOLN, NE 68506",4024351122,Home Health Agency,Home Health,Agencies,40.791125778558,-96.664453094306
1225030422,COUNTY OF CHASE,"1233 GRANT ST, IMPERIAL, NE 69033",3088827520,Ambulance,Ambulance,Transportation Services,40.523687914417,-101.647572191678
1912909144,"THE UROLOGY CENTER, PC","111 1/2 S 90TH ST, OMAHA, NE 68114",4023977178,Ambulatory Surgical Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,41.258260413527,-96.052468587256
1629072954,"PEDODONTICS, PC","2514 S 119TH ST STE2, OMAHA, NE 68144",4023305913,Pediatric Dentistry,Dentist,Dental Providers,41.236109682849,-96.098378616721
1972507994,DIALYSIS CENTER OF LINCOLN INC,"1110 N 10TH ST, BEATRICE, NE 68310",4022284722,End-Stage Renal Disease (ESRD) Treatment Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,40.277992865073,-96.741042270389
1508860529,DIALYSIS CENTER OF LINCOLN INC,"3211 SALT CREEK CIR, LINCOLN, NE 68504",4024387330,End-Stage Renal Disease (ESRD) Treatment Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,40.8676869923,-96.670935491114
1326042342,"KUBAT PHARMACY, LLC","11111 MILL VALLEY RD, OMAHA, NE 68154",4025588888,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,41.266633098642,-96.083634324109
1306840335,"DIALYSIS CENTER OF LINCOLN, INC.","7910 O ST, LINCOLN, NE 68510",4024895339,End-Stage Renal Disease (ESRD) Treatment Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,40.813469082302,-96.602814729903
1679577605,"DIALYSIS CENTER OF LINCOLN, INC","2452 39TH AVE, COLUMBUS, NE 68601",4025632139,End-Stage Renal Disease (ESRD) Treatment Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,41.440084370805,-97.375514345923
1356345318,NEBRASKA ORTHOPAEDIC HOSPITAL LLC,"2808 SOUTH 143RD PLAZA, OMAHA, NE 68144",4026370600,Special Hospital,Special Hospital,Hospitals,41.232107267087,-96.134771171901
1912901505,"CHRISTIAN HOMES, INC.","1923 WEST 4TH AVENUE, HOLDREGE, NE 68949",3089954493,Assisted Living Facility,Assisted Living Facility,Nursing & Custodial Care Facilities,40.437789602836,-99.408741977911
1730183369,CITY OF NORFOLK,"701 KOENIGSTEIN AVE, NORFOLK, NE 68701",4028442050,Ambulance,Ambulance,Transportation Services,42.033857940311,-97.416948569964
1538163092,"CENTRAL NEBRASKA ORTHOPEDICS & SPORTS MEDICINE, P.C.","620 N DIERS AVE, STE 200, GRAND ISLAND, NE 68803",3083845400,Orthopaedic Surgery Physician,Orthopaedic Surgery,Allopathic & Osteopathic Physicians,40.923196698105,-98.384644736727
1447254982,GLEASON-JANKY EYE PHYSICIANS PC,"611 N DIERS AVE, STE 2, GRAND ISLAND, NE 68803",3083814733,Ophthalmology Physician,Ophthalmology,Allopathic & Osteopathic Physicians,40.922954307578,-98.384491656569
1083618482,HAMILTON COUNTY,"916 13TH ST, AURORA, NE 68818",4026945155,Land Ambulance,Ambulance,Transportation Services,40.865966594792,-98.001019427673
1366446775,NEBRASKA ORTHOTIC & PROSTHETIC,"2845 S 70TH ST, STE 2, LINCOLN, NE 68506",4024890077,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,40.783836956123,-96.625228396914
1710982194,ROCK COUNTY HOSPITAL,"102 E SOUTH ST, BASSETT, NE 68714",4026843366,Critical Access Hospital,General Acute Care Hospital,Hospitals,42.575760287746,-99.538296046598
1437154705,"GERING VISION CENTER, P.C.","1605 10TH ST, SUITE B, GERING, NE 69341",3084363176,Optometrist,Optometrist,Eye and Vision Services Providers,41.824815689169,-103.660412496629
1316942543,VILLAGE OF MERNA,"425 E CENTER ST, MERNA, NE 68856",3086432281,Ambulance,Ambulance,Transportation Services,41.483960335095,-99.755501051163
1477558625,CALLAWAY VOLUNTEER FIRE & RESCUE DEPARTMENT,"112 E KIMBALL ST, CALLAWAY, NE 68825",3088362898,Land Ambulance,Ambulance,Transportation Services,41.290791248518,-99.925194428768
1700881968,HOLDREGE FAMILY VISION CLINIC PC,"503 MCMILLAN ST, HOLDREGE, NE 68949",3089958697,Optometrist,Optometrist,Eye and Vision Services Providers,40.439096265301,-99.383754527551
1841295094,ARNOLD RURAL FIRE DISTRICT,"206 S BROADWAY ST, ARNOLD, NE 69120",3088482731,Land Ambulance,Ambulance,Transportation Services,41.423652675593,-100.196015894861
1205831278,VILLAGE OF PILGER,"240 N MAIN ST, PILGER, NE 68768",4023963563,Land Ambulance,Ambulance,Transportation Services,42.008998880575,-97.053787863957
1114922259,ROCK COUNTY HOSPITAL,"100 E SOUTH ST, BASSETT, NE 68714",4026842991,Nursing Facility/Intermediate Care Facility,Nursing Facility/Intermediate Care Facility,Nursing & Custodial Care Facilities,42.575759895361,-99.538318216409
1861497752,ANSLEY RURAL FIRE PROTECTION DIST 1,"522 DIVISION ST, ANSLEY, NE 68814",5318955853,Land Ambulance,Ambulance,Transportation Services,41.284971545353,-99.385519500738
1588669485,SARGENT AMBULANCE,"200 N 2ND ST, SARGENT, NE 68874",3085274255,Land Ambulance,Ambulance,Transportation Services,41.641627277621,-99.369754628845
1205831237,OMAHA TRIBE OF NEBRASKA,"923 SENIOR CIRCLE, MACY, NE 68039",4028375381,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,42.1192591,-96.3594121
1114922143,OMAHA TRIBE OF NEBRASKA,"923 SENIOR CIRCLE, MACY, NE 68039",4028375381,Non-emergency Medical Transport (VAN),Non-emergency Medical Transport (VAN),Transportation Services,42.1192591,-96.3594121
1912902818,BLAINE COUNTY RESCUE SQUAD,"355 MANDERSON ST, BREWSTER, NE 68821",8772184392,Ambulance,Ambulance,Transportation Services,41.93799449999999,-99.8637442
1730184631,COMSTOCK RURAL FIRE DEPARTMENT AMBULANCE,"45989 HIGHWAY S21C, COMSTOCK, NE 68828",3082150254,Ambulance,Ambulance,Transportation Services,41.555308,-99.2521628
1790780237,BUTLER COUNTY HEALTH CARE CENTER,"372 S 9TH ST, DAVID CITY, NE 68632",4023671200,Physician Assistant,Physician Assistant,Physician Assistants & Advanced Practice Nursing Providers,41.24681205487,-97.122947229174
1417952995,"EYE SURGICAL ASSOCIATES, LLC","1710 S 70TH ST, LINCOLN, NE 68506",4024849000,Ophthalmology Physician,Ophthalmology,Allopathic & Osteopathic Physicians,40.795000956583,-96.62490019893
1861497380,NORTHEAST NEBRASKA SURGERY CENTER LLC,"2701 W NORFOLK AVE, STE 101, NORFOLK, NE 68701",4026447262,Ambulatory Surgical Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,42.032431485317,-97.451001381061
1871599142,NEBRASKA ORTHOTIC & PROSTHETIC,"710 N DIERS AVE, STE 0, GRAND ISLAND, NE 68803",3083982242,Prosthetic/Orthotic Supplier,Prosthetic/Orthotic Supplier,Suppliers,40.9246262,-98.3853374
1881690261,SUTTON SKIN AND EYE CLINIC PC,"7100 STEPHANIE LN STE 100, LINCOLN, NE 68516",4024849009,Dermatology Physician,Dermatology,Allopathic & Osteopathic Physicians,40.739633613687,-96.646420617588
1306842604,BRODSTONE MEMORIAL HOSPITAL,"520 E 10TH ST, SUPERIOR, NE 68978",4028793281,Critical Access Hospital,General Acute Care Hospital,Hospitals,40.026227373337,-98.066380577139
1154327328,"BELLE HOLDINGS, INC.","1133 N 3RD ST, TECUMSEH, NE 68450",4023353357,Skilled Nursing Facility,Skilled Nursing Facility,Nursing & Custodial Care Facilities,40.38124603076,-96.195958996227
1821094939,NEBRASKA ORTHOTIC & PROSTHETIC SERVICES INC,"618 N DENVER AVE, HASTINGS, NE 68901",4024625400,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,40.589046462971,-98.388536460543
1528064540,AME,"311 MAIN ST, OSHKOSH, NE 69154",3087723333,Community/Retail Pharmacy,Pharmacy,Suppliers,41.404993590336,-102.344276814202
1770589764,ROCK COUNTY HOSPITAL,"801 S STATE ST, BASSETT, NE 68714",4026842906,Rural Health Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,42.5750435,-99.53712709999999
1962408732,"URGENT CARE CLINIC OF LINCOLN, P.C.","4210 PIONEER WOODS DR, STE A, LINCOLN, NE 68506",4024884321,Urgent Care Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,40.771114057179,-96.621947550326
1720084668,ROCK COUNTY CLINIC PHARMACY,"102 E SOUTH ST, BASSETT, NE 68714",4026842906,Pharmacy,Pharmacy,Suppliers,42.575760287746,-99.538296046598
1588660138,RVP ENTERPRISES INC.,"3501 DAKOTA AVE, SOUTH SIOUX CITY, NE 68776",4024944273,Assisted Living Facility,Assisted Living Facility,Nursing & Custodial Care Facilities,42.457161972896,-96.414099367121
1437155173,PARKVIEW HAVEN NURSING HOME,"1203 4TH STREET, DESHLER, NE 68340",4023657237,Skilled Nursing Facility,Skilled Nursing Facility,Nursing & Custodial Care Facilities,40.136101840555,-97.722992879351
1285631820,"TABITHA, INC.","4525 F ST, SUITE 500, LINCOLN, NE 68510",4024849600,Adult Day Care Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,40.804324570114,-96.656937574863
1326045998,INFINIA AT OMAHA,"3110 SCOTT CIR, OMAHA, NE 68112",4024556636,Skilled Nursing Facility,Skilled Nursing Facility,Nursing & Custodial Care Facilities,41.325673082974,-95.959860646056
1871590315,CITY OF O'NEILL,"401 E FREMONT ST, ONEILL, NE 68763",4023363640,Land Ambulance,Ambulance,Transportation Services,42.45520387717,-98.647778892885
1558368050,"CELEBRATE LIFE, INC.","1120 WALNUT ST, NORTH BEND, NE 68649",4026523242,Skilled Nursing Facility,Skilled Nursing Facility,Nursing & Custodial Care Facilities,41.466808704441,-96.785375188807
1457358681,"VILLAGE APOTHECARY, INC","100 E 8TH ST, COZAD, NE 69130",3087842111,Pharmacy,Pharmacy,Suppliers,40.859609372932,-99.98583371394
1174520332,CROSIER PARK PHARMACY LLC,"405 E 14TH ST, HASTINGS, NE 68901",4024624600,Pharmacy,Pharmacy,Suppliers,40.600778304541,-98.37664904004
1215934492,"NEONATAL CARE, PC","707 N 190TH PLZ, ELKHORN, NE 68022",4029556140,Neonatal-Perinatal Medicine Physician,Pediatrics,Allopathic & Osteopathic Physicians,41.266941206571,-96.213606713502
1306843081,SKIN SPECIALISTS PC,"2802 OAK VIEW DR, OMAHA, NE 68144",4023347546,Ambulatory Surgical Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,41.232553557486,-96.133733802672
1427056100,COLONOSCOPY CENTER INC,"9850 NICHOLAS STREET, SUITE 100, OMAHA, NE 68114",4023431122,Ambulatory Surgical Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,41.26899167634,-96.066381431326
1104823046,ST. JOSEPHS VILLA INC,"927 N 7TH ST, DAVID CITY, NE 68632",4023673045,Skilled Nursing Facility,Skilled Nursing Facility,Nursing & Custodial Care Facilities,41.258498905255,-97.12569434899
1730186685,"QUALITY CARE SOLUTIONS, L.L.C.","1313 1ST STREET, AURORA, NE 68818",4026942128,Assisted Living Facility,Assisted Living Facility,Nursing & Custodial Care Facilities,40.869356756683,-98.016963666643
1629076302,COLON AND RECTAL SURGERY INC,"985 NICHOLAS STREET, SUITE 100, OMAHA, NE 68114",4023431122,Colon & Rectal Surgery Physician,Colon & Rectal Surgery,Allopathic & Osteopathic Physicians,41.269948450549,-95.930828479972
1295733764,"JEWISH FEDERATION OF OMAHA, INC","323 S 132ND ST, OMAHA, NE 68154",4023304272,Skilled Nursing Facility,Skilled Nursing Facility,Nursing & Custodial Care Facilities,41.256698197526,-96.119474713243
1992703425,REGIONAL WEST PHYSICIANS CLINIC,"1456 CENTER AVE, MITCHELL, NE 69357",3086231234,Rural Health Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,41.942041240149,-103.808769611109
1790783173,THE WOMEN'S CENTER OF WESTERN NE PC,"3911 AVE B, SUITE 3100, SCOTTSBLUFF, NE 69361",3086353033,Obstetrics & Gynecology Physician,Obstetrics & Gynecology,Allopathic & Osteopathic Physicians,41.885080399852,-103.665699463079
1154329340,CITY OF PAPILLION,"146 N ADAMS ST, PAPILLION, NE 68046",4023398617,Land Ambulance,Ambulance,Transportation Services,41.156627627669,-96.044365688228
1033117015,"INTERNAL MEDICAL ASSOCIATES OF GRAND ISLAND, P. C.","729 N CUSTER AVE, GRAND ISLAND, NE 68803",3083829266,Internal Medicine Physician,Internal Medicine,Allopathic & Osteopathic Physicians,40.9260214,-98.3679792
1548269368,"COLUMBUS MEDICAL CENTER, P.C.","1454 28TH AVE, COLUMBUS, NE 68601",4025642816,Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,41.430751918674,-97.361960526603
1932107711,"KISMET CDR, LLC","420 GORDON AVE, CHADRON, NE 69337",3084323355,Skilled Nursing Facility,Skilled Nursing Facility,Nursing & Custodial Care Facilities,42.841755432014,-103.004196895796
1558369355,OAKLAND MEMORIAL HOSPITAL,"601 E 2ND ST, OAKLAND, NE 68045",4026855601,Critical Access Hospital,General Acute Care Hospital,Hospitals,41.8348968,-96.4593225
1518966308,FLORENCE HOME FOR THE AGED,"7915 N 30TH ST, OMAHA, NE 68112",4028276000,Skilled Nursing Facility,Skilled Nursing Facility,Nursing & Custodial Care Facilities,41.330743528513,-95.958766527296
1063411833,NEW CENTURY PHYSICIANS OF NEBRASKA LLC,"11111 S 84TH ST, PAPILLION, NE 68046",4025933550,Emergency Medicine Physician,Emergency Medicine,Allopathic & Osteopathic Physicians,41.138389414078,-96.04285394882
1437158235,"GERIMED, INC.","7915 N 30TH ST, OMAHA, NE 68112",4028276080,Long Term Care Pharmacy,Pharmacy,Suppliers,41.330743528513,-95.958766527296
1861491664,HASTINGS PHYSICAL THERAPY,"2307 OSBORNE DR W, HASTINGS, NE 68901",4024622665,Physical Therapy Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,40.609069567446,-98.382739578862
1154320612,NEWSTYLE MEDICAL SUPPLIER LLC,"411 W 5TH ST, LOUISVILLE, NE 68037",4022342545,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,40.997609911638,-96.163647012501
1376542787,"INTERNATIONAL EYECARE CENTER, INC.","409 N 78TH ST, OMAHA, NE 68114",4023916600,Eyewear Supplier,Eyewear Supplier,Suppliers,41.262326025639,-96.036957728391
1013916600,NEW CENTURY PHYSICIANS OF NEBRASKA LLC,"16901 LAKESIDE HILLS CT, OMAHA, NE 68130",4027178000,Emergency Medicine Physician,Emergency Medicine,Allopathic & Osteopathic Physicians,41.237472520154,-96.177506308794
1972502490,CITY OF DODGE,"233 N. OAK ST, DODGE, NE 68633",4026932274,Ambulance,Ambulance,Transportation Services,41.721813103338,-96.883103500682
1326047697,"MIDWEST COVENANT HOME, INC.","615 E 9TH ST, STROMSBURG, NE 68666",4027642711,Skilled Nursing Facility,Skilled Nursing Facility,Nursing & Custodial Care Facilities,41.119359925757,-97.589791108159
1669471801,WESTERN FAMILY MEDICINE PC,"2 W 42ND STREET, SUITE 2800, SCOTTSBLUFF, NE 69361",3086307977,Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,41.888409587775,-103.666412096522
1740280437,"KISMET FNB, LLC","2800 TOWLE ST, FALLS CITY, NE 68355",4022455252,Skilled Nursing Facility,Skilled Nursing Facility,Nursing & Custodial Care Facilities,40.0722200033,-95.606240135915
1518967124,SELECT SPECIALTY HOSPITAL OMAHA INC,"1870 SOUTH 75TH STREET, OMAHA, NE 68124",4028982702,Long Term Care Hospital,Long Term Care Hospital,Hospitals,41.240859445021,-96.028806057897
1487654828,"DEINES PHARMACY, LLC","910 COURT ST STE C, BEATRICE, NE 68310",4022234779,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,40.265887072487,-96.741097573099
1265432561,FALLS CITY MEDS INC,"120 E 18TH ST, FALLS CITY, NE 68355",4022452029,Pharmacy,Pharmacy,Suppliers,40.062749213654,-95.602645062982
1265432223,PEDIATRIC PARTNERS L.L.C.,"750 E. 29TH ST, FREMONT, NE 68025",4027532900,Pediatrics Physician,Pediatrics,Allopathic & Osteopathic Physicians,41.456802761201,-96.488216176883
1134120165,JOHN J FERRY MD PC,"7205 W CENTER RD, SUITE 100, OMAHA, NE 68124",4029262425,Gastroenterology Physician,Internal Medicine,Allopathic & Osteopathic Physicians,41.234234300941,-96.025959526544
1265433247,ODYSSEY HEALTHCARE OPERATING A LP,"444 REGENCY PARKWAY DR STE 300, OMAHA, NE 68114",4023970990,Community Based Hospice Care Agency,"Hospice Care, Community Based",Agencies,41.254453351857,-96.073857591392
1710988555,LEAGUE OF HUMAN DIGNITY INC,"1701 P ST, LINCOLN, NE 68508",4024417871,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,40.814665101326,-96.696663745772
1023019718,DOUGLAS COUNTY NEBRASKA,"4102 WOOLWORTH AVE, OMAHA, NE 68105",4024447608,Adult Mental Health Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,41.245228334567,-95.973544905669
1336140011,BURTON PROSTHETICS INC,"5329 CENTER ST, OMAHA, NE 68106",4023841334,Prosthetic/Orthotic Supplier,Prosthetic/Orthotic Supplier,Suppliers,41.239980438472,-95.996439886554
1508867151,HINZE CHIROPRACTIC CENTER P C,"2421 23RD ST, COLUMBUS, NE 68601",4025649447,Chiropractor,Chiropractor,Chiropractic Providers,41.438527920317,-97.357023651125
1568463958,"PSYCHOTHERAPY ASSOCIATES OF LANCASTER COUNTY, PC","1919 S 40TH STREET, SUITE 312, LINCOLN, NE 68506",4024755069,Mental Health Counselor,Counselor,Behavioral Health & Social Service Providers,40.792948353344,-96.663357016848
1073514477,PROFESSIONAL COMPOUNDING CENTER OF SOUTHEAST NEBRASKA INC,"910 E COURT ST, STE B, BEATRICE, NE 68310",4022234774,Pharmacist,Pharmacist,Pharmacy Service Providers,40.265887072487,-96.741097573099
1932100344,HASTINGS ANESTHESIOLOGY ASSOCIATES PC,"715 N SAINT JOSEPH AVE, HASTINGS, NE 68901",4024639841,Anesthesiology Physician,Anesthesiology,Allopathic & Osteopathic Physicians,40.591954855565,-98.387538418454
1013918382,MEDDEX SOLUTIONS,"6020 CULLEN DR, LINCOLN, NE 68506",4024161013,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,40.794664768261,-96.638705280595
1972504207,"KISMET LXN, LLC.","1505 N ADAMS ST, LEXINGTON, NE 68850",3083245531,Skilled Nursing Facility,Skilled Nursing Facility,Nursing & Custodial Care Facilities,40.78864257268,-99.748923081183
1598766735,GRAND ISLAND CLINIC INC,"2444 W FAIDLEY AVE, GRAND ISLAND, NE 68803",1308382110,Obstetrics & Gynecology Physician,Obstetrics & Gynecology,Allopathic & Osteopathic Physicians,40.924274254668,-98.367555939529
1124029236,"MID NEBRASKA MOBILITY, INC.","2215 CENTRAL AVE, KEARNEY, NE 68847",3082370605,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,40.697812787958,-99.081656932032
1730181751,"CAPITAL FOOT & ANKLE, P.C.","1150 N 83RD ST, LINCOLN, NE 68505",4024834485,Foot & Ankle Surgery Podiatrist,Podiatrist,Podiatric Medicine & Surgery Service Providers,40.825132597457,-96.606757899915
1598767287,"ELKHORN VALLEY FAMILY MEDICINE, PC","304 E DOUGLAS ST, ONEILL, NE 68763",4023364222,Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,42.457694047021,-98.649367589364
1013919711,UROLOGICAL ASSOCIATES OF GRAND ISLAND P.C.,"620 N ALPHA ST, GRAND ISLAND, NE 68803",3083810473,Urology Physician,Urology,Allopathic & Osteopathic Physicians,40.924529286727,-98.366294328443
1295737054,NEBRASKA SCOOTER MART LLC,"415 N 66TH ST, SUITE 1, LINCOLN, NE 68505",4044643900,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,40.817154809221,-96.630663597065
1407858236,FOCUS RESPIRATORY LLC,"11811 I ST, SUITE 3, OMAHA, NE 68137",4029911950,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,41.216161826797,-96.097405507201
1205838083,FAMILY RESOURCES OF GREATER NEBRASKA PC,"3532 W CAPITAL AVE, GRAND ISLAND, NE 68803",3083817487,Addiction (Substance Use Disorder) Counselor,Counselor,Behavioral Health & Social Service Providers,40.946077224296,-98.385541278797
1114929684,"FIVE STAR QUALITY CARE-NE, LLC","510 CENTENNIAL CIRCLE, NORTH PLATTE, NE 69101",3085347000,Assisted Living Facility,Assisted Living Facility,Nursing & Custodial Care Facilities,41.1197433,-100.7687894
1477555050,MIDWEST MEDICAL SUPPLY,"117 N 5TH ST, BEATRICE, NE 68310",4022232300,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,40.266964360811,-96.748187565024
1578565990,"COMMUNITY REHAB, INC","410 E 22ND ST, FREMONT, NE 68025",4027213908,Physical Therapist,Physical Therapist,"Respiratory, Developmental, Rehabilitative and Restorative Service Providers",41.45048605047,-96.492497352943
1508858762,FRANKLIN RURAL FIRE PROTECTION DISTRICT,"618 14TH AVE, FRANKLIN, NE 68939",3084253155,Land Ambulance,Ambulance,Transportation Services,40.095913630696,-98.954826419672
1972595049,"NYE SQUARE LIMITED PARTNERSHIP, INC.","652 W 21ST ST, FREMONT, NE 68025",4027219224,Assisted Living Facility,Assisted Living Facility,Nursing & Custodial Care Facilities,41.449095330784,-96.504261255717
1346232295,"FREMONT CARE CENTER, INC.","2700 N LAVERNA ST, FREMONT, NE 68025",4027274900,Skilled Nursing Facility,Skilled Nursing Facility,Nursing & Custodial Care Facilities,41.454909062795,-96.471437118416
1114919875,UROLOGY CENTER PC,"111 S 90TH ST, OMAHA, NE 68114",4023979800,Urogynecology and Reconstructive Pelvic Surgery (Urology) Physician,Urology,Allopathic & Osteopathic Physicians,41.258260413527,-96.052468587256
1508858291,NYE SQUARE LIMITED PARTNERSHIP,"655 W 23RD ST, FREMONT, NE 68025",4027219224,Public Health or Welfare Agency,Public Health or Welfare,Agencies,41.451347790832,-96.50508224634
1366434854,HEARTLAND CARDIOLOGY PC,"8552 CASS ST, #308, OMAHA, NE 68114",4029915300,Cardiovascular Disease Physician,Internal Medicine,Allopathic & Osteopathic Physicians,41.2633752338,-96.044923741721
1194717751,FAMILY MED CENTER INC,"8814 MAPLE ST, OMAHA, NE 68134",4024934400,Family Medicine Physician,Family Medicine,Allopathic & Osteopathic Physicians,41.285178576333,-96.049555439455
1386636652,KOHLLS PHARMACY & HOMECARE INC,"2923 LEAVENWORTH ST, OMAHA, NE 68105",4023426547,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,41.25236015583,-95.954843337863
1164414413,KOHLLS PHARMACY & HOMECARE INC,"5000 DODGE ST, OMAHA, NE 68132",4025538900,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,41.259730471471,-95.99035193995
