NPI,Provider Name,Full Address,Phone,Specialty,Specialty_Classification,Specialty_Grouping,Latitude,Longitude
1114920980,STATE OF KANSAS,"2205 WEST 36TH AVE, KANSAS CITY, KS 66103",9137895800,Psychiatric Hospital,Psychiatric Hospital,Hospitals,39.06130981899,-94.61082213392
1295738037,"SPECTRUM HOME HEALTH, INC.","2915 STRONG AVE, KANSAS CITY, KS 66106",9138312979,Home Health Agency,Home Health,Agencies,39.075082729924,-94.662751762766
1982607701,"NORTHWEST FAMILY PHYSICIANS, LLC","3730 N RIDGE RD, STE 100, WICHITA, KS 67205",3164626200,Family Medicine Physician,Family Medicine,Allopathic & Osteopathic Physicians,37.750843574859,-97.426196321402
1487657144,"AUBURN PHARMACY, INC.","216 N HARRISON ST, LINDSBORG, KS 67456",7852273374,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,38.5751766285,-97.666649260275
1003819764,HOSPICE SERVICES OF NORTHWEST KANSAS INC,"424 8TH ST, PHILLIPSBURG, KS 67661",7855432900,Community Based Hospice Care Agency,"Hospice Care, Community Based",Agencies,39.752815626373,-99.317448093208
1366445355,SLEEPCAIR INC,"14333 W 95TH ST, LENEXA, KS 66215",9134388200,Oxygen Equipment & Supplies (DME),Durable Medical Equipment & Medical Supplies,Suppliers,38.95644475518,-94.752832583129
1760485577,"FUNK MEDICAL & MOBILITY, INC","240 W 6TH ST, CONCORDIA, KS 66901",7852432345,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,39.571463568288,-97.661837239501
1922001981,"IROQUOIS CENTER FOR HUMAN DEVELOPMENT, INC.","610 E GRANT AVE, GREENSBURG, KS 67054",6207232272,Mental Health Clinic/Center (Including Community Mental Health Center),Clinic/Center,Ambulatory Health Care Facilities,37.601528834845,-99.285364427176
1699778555,"UNITED METHODIST HOMES, INC.","3220 SW ALBRIGHT DR, TOPEKA, KS 66614",7854789440,Skilled Nursing Facility,Skilled Nursing Facility,Nursing & Custodial Care Facilities,39.008771684689,-95.789186982036
1124021084,DOUGLAS E BALL OD PA,"3120 N PLUM ST, HUTCHINSON, KS 67502",6206622355,Eyewear Supplier,Eyewear Supplier,Suppliers,38.088943287972,-97.921970988539
1033112982,"UNITED METHODIST HOMES, INC.","3124 SW LANDSDOWN, TOPEKA, KS 66614",7854789440,Assisted Living Facility,Assisted Living Facility,Nursing & Custodial Care Facilities,39.010316506626,-95.788493566326
1992708598,"HEARTLAND SURGICAL SPECIALTY HOSPITAL, LLC","4901 COLLEGE BLVD, SUITE 200, LEAWOOD, KS 66211",9137545000,General Acute Care Hospital,General Acute Care Hospital,Hospitals,38.92745539389,-94.643008249569
1528061124,"VIA CHRISTI VILLAGE MANHATTAN, INC.","2800 WILLOW GROVE RD, MANHATTAN, KS 66502",7855397671,Assisted Living Facility,Assisted Living Facility,Nursing & Custodial Care Facilities,39.2132483962,-96.606598046572
1073516787,CLAY CENTER FAMILY PHYSICIANS PA,"609 LIBERTY ST, CLAY CENTER, KS 67432",7856322181,Health Service Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,39.391750251328,-97.124285003956
1265435846,"GOLDEN MEDICAL, INC.","2600 CENTRAL AVE, STE F, DODGE CITY, KS 67801",6203388286,Parenteral & Enteral Nutrition Supplies (DME),Durable Medical Equipment & Medical Supplies,Suppliers,37.777189502342,-100.016206133648
1376546085,CLAY CENTER FAMILY PHYSICIANS PA,"815 CAMPBELL AVE, CLYDE, KS 66938",7854462226,Health Service Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,39.592283400484,-97.406459108148
1033112735,"WESLEY TOWERS, INC.","700 MONTEREY PL, HUTCHINSON, KS 67502",6206639175,Skilled Nursing Facility,Skilled Nursing Facility,Nursing & Custodial Care Facilities,38.093612675962,-97.943805779673
1851394555,CLAY CENTER FAMILY PHYSICIANS PA,"706 3RD ST, LINN, KS 66953",7853485503,Health Service Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,39.680641688836,-97.090892225349
1629071246,KOECHNER PHARMACIES LLC,"101 S 6TH ST, HIAWATHA, KS 66434",7857422125,Compounding Pharmacy,Pharmacy,Suppliers,39.852888743425,-95.535454305219
1639172323,CLAY CENTER FAMILY PHYSICIANS,"709 ELM ST, WAKEFIELD, KS 67487",7854615457,Health Service Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,39.217683641149,-97.015087854009
1407859119,"COTTONWOOD PEDIATRICS, PA","700 MEDICAL CENTER DR, STE 150, NEWTON, KS 67114",3162837100,Pediatrics Physician,Pediatrics,Allopathic & Osteopathic Physicians,38.022543995689,-97.332684231409
1578566188,"CATHOLIC CARE CENTER, INC.","6700 E 45TH ST N, BEL AIRE, KS 67226",3167442020,Assisted Living Facility,Assisted Living Facility,Nursing & Custodial Care Facilities,37.766905150108,-97.254245401643
1285637884,VIA CHRISTI VILLAGE PITTSBURG INC,"1502 E CENTENNIAL DR, PITTSBURG, KS 66762",6202350020,Assisted Living Facility,Assisted Living Facility,Nursing & Custodial Care Facilities,37.381687611692,-94.681771676655
1720082050,SPECTRUM HEALTH FOUNDATION,"2915 STRONG AVE, KANSAS CITY, KS 66106",9138312979,Oxygen Equipment & Supplies (DME),Durable Medical Equipment & Medical Supplies,Suppliers,39.075082729924,-94.662751762766
1568465151,"THE WOMEN'S HEALTH GROUP, P.A.","1620 CHARLES PL, MANHATTAN, KS 66502",7857761400,Obstetrics & Gynecology Physician,Obstetrics & Gynecology,Allopathic & Osteopathic Physicians,39.197532321283,-96.603342385817
1215930896,CLOUD COUNTY HEALTH CENTER INC,"155 WEST COLLEGE DRIVE, CONCORDIA, KS 66901",7852434272,Rural Health Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,39.552500852942,-97.659316862323
1487657938,RIDGWAY DRUG,"103 W MAIN ST, OSBORNE, KS 67473",7853462136,Pharmacy,Pharmacy,Suppliers,39.438124913786,-98.694798135019
1275536609,"LAKEPOINT WICHITA, LLC","1315 N WEST ST, WICHITA, KS 67203",3169431294,Home Health Agency,Home Health,Agencies,37.70738402362,-97.38973487715
1770586125,AUBURN PHARMACY INC,"1020 ELMHURST BLVD, CONCORDIA, KS 66901",7852434414,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,39.567205143218,-97.672048275879
1467455741,COUNTY OF CHEYENNE,"125 WEST US HIGHWAY 36, SAINT FRANCIS, KS 67756",7853328888,Land Ambulance,Ambulance,Transportation Services,39.7667911,-101.8019909
1396748794,"GLOBAL MEDICAL, INC","14309 W 95TH ST, LENEXA, KS 66215",9134221666,Pharmacy,Pharmacy,Suppliers,38.956444755162,-94.75251733412
1437152766,KIOWA DISTRICT HOSPITAL,"1002 S 4TH ST, KIOWA, KS 67070",6208254131,Critical Access Hospital,General Acute Care Hospital,Hospitals,37.0076753,-98.4886197
1609879063,"MERCY & TRUTH HEALTHCARE MINISTRY, INC","721 N 31ST ST STE 101, KANSAS CITY, KS 66102",9136210074,Family Medicine Physician,Family Medicine,Allopathic & Osteopathic Physicians,39.113362251552,-94.664031193205
1346243680,LAWRENCE SURGERY CENTER LLC,"6265 ROCK CHALK DR, STE 2100, LAWRENCE, KS 66049",7858320588,Ambulatory Surgical Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,38.977671,-95.33181049999999
1609878925,COUNTY OF MARION,"202 S 3RD ST, SUITE B, MARION, KS 66861",6203823271,Land Ambulance,Ambulance,Transportation Services,38.346370988873,-97.019999937868
1114929411,"HEART OF AMERICA SURGERY CENTER, LLC","8935 STATE AVE, KANSAS CITY, KS 66112",9133348935,Ambulatory Surgical Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,39.116313846602,-94.786700520083
1134121379,"HEALTH ADMINISOURCE, L.L.C.","5799 BROADMOOR ST, STE 300, MISSION, KS 66202",9133845600,Physical Therapist,Physical Therapist,"Respiratory, Developmental, Rehabilitative and Restorative Service Providers",39.024022433067,-94.665531161666
1669476909,"ATCHISON HOME HEALTH EQUIPMENT, INC","708 COMMERCIAL ST, ATCHISON, KS 66002",9133674099,Nursing Facility Supplies (DME),Durable Medical Equipment & Medical Supplies,Suppliers,39.561829675417,-95.121990933626
1225030364,"ATCHISON HOME HEALTH EQUIPMENT, INC","1914 S 4TH ST, LEAVENWORTH, KS 66048",9136510202,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,39.297753106216,-94.90901073612
1457353674,F ALLEN MOORHEAD JR,"709 MAIN ST, NEODESHA, KS 66757",6203252200,Health Service Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,37.417443899802,-95.682505644682
1184628455,TECHS INC,"300 W 4TH ST, HOLTON, KS 66436",7853641911,Land Ambulance,Ambulance,Transportation Services,39.463472877575,-95.731789974968
1184628166,FRAESE DRUG COMPANY INC,"25 N MAIN ST, HUTCHINSON, KS 67501",6206624498,Pharmacy,Pharmacy,Suppliers,38.052533514246,-97.931909043432
1760486690,COFFEY COUNTY MEDICAL CENTER,"309 SANDERS ST, BURLINGTON, KS 66839",6203645395,Orthopaedic Surgery Physician,Orthopaedic Surgery,Allopathic & Osteopathic Physicians,38.202897075274,-95.737740755021
1932103876,MICHAEL J KEEFER O.D. P.A.,"2204 M ST, BELLEVILLE, KS 66935",7855272965,Optometrist,Optometrist,Eye and Vision Services Providers,39.820082221362,-97.631082959505
1841294600,WESTVIEW MANOR HEALTH CARE ASSOCIATES INC,"1007 JOHNSTOWN AVE, SALINA, KS 67401",7858237107,Skilled Nursing Facility,Skilled Nursing Facility,Nursing & Custodial Care Facilities,38.841629533009,-97.596138651425
1689678450,"FOXX APOTHECARY, INC","710 W 8TH ST, FORT SCOTT, KS 66701",6202235200,Pharmacy,Pharmacy,Suppliers,37.832263946029,-94.714886995897
1548264229,INTERIM HEALTH CARE OF WICHITA INC,"9920 E HARRY ST, WICHITA, KS 67207",3162654295,Home Health Agency,Home Health,Agencies,37.664725183196,-97.222900403172
1609870484,US X-RAY LLC,"11201 STRANG LINE ROAD, LENEXA, KS 66215",9133859729,Portable X-ray and/or Other Portable Diagnostic Imaging Supplier,Portable X-ray and/or Other Portable Diagnostic Imaging Supplier,Suppliers,38.92546676051,-94.754335387015
1285638858,CENTER FOR INDEPENDENT LIVIND FOR SW KS,"111 W GRANT AVE, GARDEN CITY, KS 67846",6202761900,Case Management Agency,Case Management,Agencies,37.967149114801,-100.873969063536
1114921798,"WINFIELD PHARMACY, INC","1708 E 9TH AVE, WINFIELD, KS 67156",6202210450,Pharmacist,Pharmacist,Pharmacy Service Providers,37.240487144153,-96.976568205483
1437153038,CITY OF LAWRENCE,"1911 STEWART AVE, LAWRENCE, KS 66046",7858307000,Land Ambulance,Ambulance,Transportation Services,38.949886874666,-95.258803295157
1548264195,COFFEY COUNTY MEDICAL CENTER,"538 N C STREET, LEROY, KS 66857",6209642264,Family Medicine Physician,Family Medicine,Allopathic & Osteopathic Physicians,38.081579539394,-95.63497349043
1306840855,"WEIMER DRUG CO., INC.","422 LINCOLN AVE, CLAY CENTER, KS 67432",7856323115,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,39.376219931198,-97.127854338638
1750385217,"PROVIDENCE PLACE, INC.","8909 PARALLEL PKWY, KANSAS CITY, KS 66112",9135964200,Skilled Nursing Facility,Skilled Nursing Facility,Nursing & Custodial Care Facilities,39.128533727924,-94.783835566096
1184628646,KINGS CAMP INC,"24401 W MACARTHUR RD, GODDARD, KS 67052",3167942913,Intellectual and/or Developmental Disabilities Residential Treatment Facility,"Residential Treatment Facility, Intellectual and/or Developmental Disabilities",Residential Treatment Facilities,37.619750920984,-97.621115713714
1255335741,"PERSONAL CARE, INC.","700 OREGON ST, HIAWATHA, KS 66434",7857427495,Oxygen Equipment & Supplies (DME),Durable Medical Equipment & Medical Supplies,Suppliers,39.853004243846,-95.537442868882
1407850902,PHYSICAL & RESPIRATORY THERAPY SERVICES LLC,"819 OREGON ST, HIAWATHA, KS 66434",7857422201,Occupational Therapist,Occupational Therapist,"Respiratory, Developmental, Rehabilitative and Restorative Service Providers",39.85288065259,-95.539437714303
1356345888,COFFEY COUNTY MEDICAL CENTER,"1004 E MADISON ST, YATES CENTER, KS 66783",6206252312,Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,37.884337992871,-95.723914952863
1003810466,REBOUND PHYSICAL THERAPY INC.,"5220 SW 17TH ST, SUITE 130, TOPEKA, KS 66604",7852715533,Orthopedic Physical Therapist,Physical Therapist,"Respiratory, Developmental, Rehabilitative and Restorative Service Providers",39.03655271071,-95.744296434542
1457355885,COUNTY OF STAFFORD,"636 E. 4TH, ST. JOHN, KS 67576",6205493765,Ambulance,Ambulance,Transportation Services,38.002331247464,-98.75292013033
1952305377,AMERICAN MEDICAL EQUIPMENT INC,"1401 W 4TH ST, COFFEYVILLE, KS 67337",6202518257,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,37.040355374253,-95.638381269342
1619971082,"KU MEDWEST AMBULATORY SURGERY CENTER, LLC","7405 RENNER RD, SHAWNEE, KS 66217",9135888411,Ambulatory Surgical Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,38.995647150333,-94.778788520438
1730183120,COLORECTAL SURGERY ASSOCIATES PC,"4370 W 109TH ST, SUITE 350, OVERLAND PARK, KS 66211",8169410800,Colon & Rectal Surgery Physician,Colon & Rectal Surgery,Allopathic & Osteopathic Physicians,38.931388981672,-94.636725838297
1972507390,CITY OF KINGMAN,"332 N MAIN ST, KINGMAN, KS 67068",6205325624,Land Ambulance,Ambulance,Transportation Services,37.644579539661,-98.113143753447
1346245701,GEARY COUNTY HOSPITAL,"1310 W ASH ST, SUITE B, JUNCTION CITY, KS 66441",7857622653,Home Health Agency,Home Health,Agencies,39.015502929125,-96.852506545757
1710982046,JOINT CITY COUNTY BOARD OF HEALTH,"125 W ELM ST, SALINA, KS 67401",7858266600,Public Health or Welfare Agency,Public Health or Welfare,Agencies,38.8444808,-97.6100249
1326043613,CITY OF INDEPENDENCE,"120 N 6TH ST, INDEPENDENCE, KS 67301",6203322528,Land Ambulance,Ambulance,Transportation Services,37.223523485143,-95.705209763303
1033114277,SEDAN CITY HOSPITAL,"300 W NORTH ST, SEDAN, KS 67361",6207253115,Critical Access Hospital,General Acute Care Hospital,Hospitals,37.133045806793,-96.190282619489
1962407114,"DENTAL CENTER, P.A.","200 E 30TH AVE, HUTCHINSON, KS 67502",6206639133,General Practice Dentistry,Dentist,Dental Providers,38.086595616998,-97.927864271298
1356346506,"BEL-AIR DENTAL CARE, CHTD.","5000 W 95TH ST, STE 300, PRAIRIE VILLAGE, KS 66207",9136490310,General Practice Dentistry,Dentist,Dental Providers,38.956850954186,-94.643478304665
1588669766,"UNITED IMAGING CONSULTANTS, LLC","9040 QUIVIRA RD, LENEXA, KS 66215",9139444900,Diagnostic Radiology Physician,Radiology,Allopathic & Osteopathic Physicians,38.964777820645,-94.723699653999
1326043423,CITY OF LINN,"104 5TH ST, LINN, KS 66953",7853485360,Land Ambulance,Ambulance,Transportation Services,39.680346344772,-97.081621522042
1447255633,MENNONITE BOARD OF MISSIONS AND CHARITIES OF KANSAS INC,"200 W CEDAR ST, HESSTON, KS 67062",6203274261,Skilled Nursing Facility,Skilled Nursing Facility,Nursing & Custodial Care Facilities,38.131813704214,-97.432395473863
1700881646,ARTHRITIS AND RHEUMATOLOGY CLINICS OF KANSAS LLC,"1921 N WEBB, WICHITA, KS 67206",3166124815,Rheumatology Physician,Internal Medicine,Allopathic & Osteopathic Physicians,37.717639046876,-97.226314727044
1124023064,"MEDICAL HEIGHTS MEDICAL CENTER, PA","100 W ROSS BLVD, STE 2A, DODGE CITY, KS 67801",6202273141,Specialist,Specialist,Other Service Providers,37.787423847705,-100.015034287231
1104821040,KRIEN PHARMACY INC,"105 W WASHINGTON ST, SAINT FRANCIS, KS 67756",7853322177,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,39.77411306364,-101.802048394439
1013912088,COFFEY COUNTY MEDICAL CENTER,"302 PEARSON AVE, WAVERLY, KS 66871",7857332667,Family Medicine Physician,Family Medicine,Allopathic & Osteopathic Physicians,38.392538396021,-95.600136734184
1922003995,COFFEY COUNTY MEDICAL CENTER,"321 ATHERLY, GRIDLEY, KS 66852",6208362915,Family Medicine Physician,Family Medicine,Allopathic & Osteopathic Physicians,38.096384097049,-95.883768055329
1376548370,COFFEY COUNTY HOSPITAL,"801 N 4TH, BURLINGTON, KS 66839",6203642121,Certified Registered Nurse Anesthetist,"Nurse Anesthetist, Certified Registered",Physician Assistants & Advanced Practice Nursing Providers,38.200966144992,-95.73846562368
1255336251,"OVERLAND PARK RADIOLOGISTS, PA","401 WOODLAND HILLS BLVD, FORT SCOTT, KS 66701",6202232200,Diagnostic Radiology Physician,Radiology,Allopathic & Osteopathic Physicians,37.806181900345,-94.70924074418
1063417079,"BUHLER SUNSHINE HOME, INC","400 S BUHLER RD, BUHLER, KS 67522",6205432251,Assisted Living Facility,Assisted Living Facility,Nursing & Custodial Care Facilities,38.130243300302,-97.775744303481
1508861584,"DRS. COOPER & BANNINGER, LLC.","1000 E CLOUD ST, SALINA, KS 67401",7858236391,Optometrist,Optometrist,Eye and Vision Services Providers,38.81248094629,-97.595150542968
1952306938,NOVACARE OUTPATIENT REHABILITATION INC,"234 W GREENWAY ST, DERBY, KS 67037",3167886734,Physical Therapist,Physical Therapist,"Respiratory, Developmental, Rehabilitative and Restorative Service Providers",37.557077726843,-97.272372472481
1760487656,COUNTY OF JEWELL,"102 S CENTER ST, MANKATO, KS 66956",7853784060,Public Health or Welfare Agency,Public Health or Welfare,Agencies,39.785687881501,-98.208537982832
1679578694,"RELIABLE MEDICAL SUPPLY & RENTAL, INC.","416 S. HUSTON, ALTAMONT, KS 67330",6207842580,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,37.192373743598,-95.297188690619
1023013927,PERINE ENTERPRISES INC.,"430 N MAIN ST, ROSSSVILLE, KS 66533",7855846722,Long Term Care Pharmacy,Pharmacy,Suppliers,39.137239419993,-95.952114649659
1083619894,"TOSA MEDICAL, INC.","10995 QUIVIRA RD, OVERLAND PARK, KS 66210",9136852211,Durable Medical Equipment & Medical Supplies,Durable Medical Equipment & Medical Supplies,Suppliers,38.930252533946,-94.723452173151
1912902735,ST FRANCIS HEALTH CENTER INC,"1915 SW 6TH AVE, TOPEKA, KS 66606",7852958240,Home Health Agency,Home Health,Agencies,39.058161030171,-95.69833307527
1932104775,"WESTVIEW OF DERBY REHABILITATION & HEALTH CARE CENTER, LLC","445 N WESTVIEW DR, DERBY, KS 67037",3167883739,Skilled Nursing Facility,Skilled Nursing Facility,Nursing & Custodial Care Facilities,37.546518923862,-97.264512004091
1447255294,MENNONITE BOARD OF MISSIONS AND CHARITIES OF KANSAS INC,"200 W CEDAR ST, HESSTON, KS 67062",6203274261,Assisted Living Facility,Assisted Living Facility,Nursing & Custodial Care Facilities,38.131813704214,-97.432395473863
1184629933,"TOPEKA ALLERGY & ASTHMA CLINIC, P.A.","1123 SW GAGE BLVD, TOPEKA, KS 66604",7852739999,Allergy & Immunology Physician,Allergy & Immunology,Allopathic & Osteopathic Physicians,39.048585051959,-95.724761116861
1679578223,SUMNER REGIONAL MEDICAL CENTER,"1323 N. A. STREET, WELLINGTON, KS 67152",6203267451,General Acute Care Hospital,General Acute Care Hospital,Hospitals,37.278563780765,-97.3941399873
1134124746,"CONSULTANTS IN NEUROLOGY, PA","8550 MARSHALL DR STE 100, LENEXA, KS 66214",9138274200,Neurology Physician,Psychiatry & Neurology,Allopathic & Osteopathic Physicians,38.973691722919,-94.717389658317
1275539744,COTTONWOOD INCORPORATED,"2801 W 31ST ST, LAWRENCE, KS 66047",7858420550,Home Health Agency,Home Health,Agencies,38.928067789822,-95.269048548736
1487650842,"HERITAGE MENTAL HEALTH CLINIC, LLC","2110 SW BELLE AVE STE B, TOPEKA, KS 66614",7852725566,Clinical Social Worker,Social Worker,Behavioral Health & Social Service Providers,39.028907415553,-95.750474923793
1730185174,"EMPORIA SURGICAL HOSPITAL, LLC","1602 W 15TH AVE, EMPORIA, KS 66801",6203428822,General Acute Care Hospital,General Acute Care Hospital,Hospitals,38.415989166741,-96.200189934741
1497751648,COKINGTIN EYE CENTER PA,"5520 COLLEGE BLVD, STE 201, OVERLAND PARK, KS 66211",9134913737,Ophthalmology Physician,Ophthalmology,Allopathic & Osteopathic Physicians,38.927552345512,-94.649237225941
1093711244,PEEPLES ORTHOTICS & PROSTHETICS LLC,"7570 W 21ST ST N, STE 1026B, WICHITA, KS 67205",3167735511,Prosthetic/Orthotic Supplier,Prosthetic/Orthotic Supplier,Suppliers,37.72319730533,-97.430375683063
1285630327,MEADE HOSPITAL DISTRICT,"402 GRAND AVE, PLAINS, KS 67869",6205639313,Multi-Specialty Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,37.259999099594,-100.589518878822
1558367607,MEADE HOSPITAL DISTRICT,"119 N HART, MEADE, KS 67864",6208732112,Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,37.284812970658,-100.333437940879
1922004076,MEADE HOSPITAL DISTRICT,"510 E CARTHAGE, MEADE, KS 67864",6208732141,Critical Access Hospital,General Acute Care Hospital,Hospitals,37.285547947154,-100.334505734612
1053317008,SUMNER REGIONAL MEDICAL CENTER,"1323 N. A. STREET, WELLINGTON, KS 67152",6203267451,Psychiatric Hospital Unit,Psychiatric Unit,Hospital Units,37.278563780765,-97.3941399873
1962408914,SUMNER REGIONAL MEDICAL CENTER,"1323 N. A. STREET, WELLINGTON, KS 67152",6203267451,Skilled Nursing Facility,Skilled Nursing Facility,Nursing & Custodial Care Facilities,37.278563780765,-97.3941399873
1578569414,SLEEP DISORDERS INSTITUTE MIDWEST LLC,"11881 W 112TH ST, STE 101, OVERLAND PARK, KS 66210",9137543275,Sleep Disorder Diagnostic Clinic/Center,Clinic/Center,Ambulatory Health Care Facilities,38.925564235659,-94.723057794917
1669478517,WOMENS CARE,"9301 W 74TH ST, STE 325, SHAWNEE MISSION, KS 66204",9133844990,Obstetrics & Gynecology Physician,Obstetrics & Gynecology,Allopathic & Osteopathic Physicians,38.995385068426,-94.694791279361
1194721951,DAN A FRANCISCO MD PA,"1515 S CLIFTON AVE, STE 150, WICHITA, KS 67218",3166163333,Cardiovascular Disease Physician,Internal Medicine,Allopathic & Osteopathic Physicians,37.665625410696,-97.294307866151
